task1,task2,T0,T2,T1,lagT0,lagT1,lagT2,responseT1,responseT2,related,dist,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trials_T0_context.thisRepN,trials_T0_context.thisTrialN,trials_T0_context.thisN,trials_T0_context.thisIndex,trials_T1.thisRepN,trials_T1.thisTrialN,trials_T1.thisN,trials_T1.thisIndex,trials_T2.thisRepN,trials_T2.thisTrialN,trials_T2.thisN,trials_T2.thisIndex,thisRow.t,notes,instructions.started,text_instructions.started,key_resp.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,settings.started,settings.stopped,T0_context.started,context_word.started,blankContext.started,context_word.stopped,blankContext.stopped,T0_context.stopped,distractors_T0_T2.started,text_distractors_2.started,distractors_T0_T2.stopped,T1_number.started,text_T1.started,T1_number.stopped,distractors_T1.started,text_distractors.started,distractors_T1.stopped,T2_probe.started,text_T2.started,T2_probe.stopped,Ask_T1.started,Ask_T1.stopped,key_resp_T1.keys,key_resp_T1.corr,Ask_T2.started,blankT2_1.started,text_T2ask.started,key_resp_T2.started,blankT2_1.stopped,Ask_T2.stopped,key_resp_T2.keys,key_resp_T2.corr,key_resp_T2.rt,key_resp_T2.duration,text_distractors_2.stopped,participant,order [1: single-dual or 2: dual-single],date,expName,psychopyVersion,frameRate,expStart,
single,dual,FARM,XXBARNX,2222222,7,3,10,f,f,1,,0,0,0,0,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.62394919991493,159.62398099992424,None,0,159.6241540000774,159.6409483999014,160.62388580013067,160.62388580013067,160.64095890009776,160.9079745002091,f,1,160.89889609999955,None,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,SHINGLE,XXROOFX,0,10,1,9,f,f,1,,0,0,0,0,0,29,29,29,,,,,0,0,0,0,,,,,163.79777189996094,,,,,,,,,,,160.9084022999741,160.9238893999718,161.90727599989623,161.92392220022157,162.94521819986403,162.89157890016213,163.57444950006902,163.590731699951,163.6574570001103,163.6575082000345,163.6740178000182,163.74094900023192,163.78651669993997,,163.7895756000653,,,,,,,,,,,,,,,,,,163.0906797000207,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,SHINGLE,XXROOFX,0,10,1,9,f,f,1,WMYFTGJ,0,0,0,0,0,29,29,29,,,,,,,,,0,0,0,6,163.98185990005732,,,,,,,,,,,,,,,,,163.9703775998205,,163.97319519985467,,,,,,,163.7896369001828,163.79777189996094,163.87407509982586,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,SHINGLE,XXROOFX,0,10,1,9,f,f,1,VFDMHQS,0,0,0,0,0,29,29,29,,,,,,,,,0,1,1,8,163.98185990005732,,,,,,,,,,,,,,,,,163.97335489979014,163.98185990005732,164.0412171999924,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,SHINGLE,XXROOFX,0,10,1,9,f,f,1,ZTFYDXH,0,0,0,0,0,29,29,29,,,,,,,,,0,2,2,0,164.0573789998889,,,,,,,,,,,,,,,,,164.0414795000106,164.0573789998889,164.12408389989287,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,SHINGLE,XXROOFX,0,10,1,9,f,f,1,YGLMSFQ,0,0,0,0,0,29,29,29,,,,,,,,,0,3,3,1,164.14086990011856,,,,,,,,,,,,,,,,,164.12433280004188,164.14086990011856,164.20751649979502,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,SHINGLE,XXROOFX,0,10,1,9,f,f,1,ZJTSHFP,0,0,0,0,0,29,29,29,,,,,,,,,0,4,4,3,164.22420440008864,,,,,,,,,,,,,,,,,164.2077655000612,164.22420440008864,164.29136720020324,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,SHINGLE,XXROOFX,0,10,1,9,f,f,1,YNPLRQW,0,0,0,0,0,29,29,29,,,,,,,,,0,5,5,7,164.30744929984212,,,,,,,,,,,,,,,,,164.29162849998102,164.30744929984212,164.37455750023946,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,SHINGLE,XXROOFX,0,10,1,9,f,f,1,HLFPYXK,0,0,0,0,0,29,29,29,,,,,,,,,0,6,6,4,164.39096650015563,,,,,,,,,,,,,,,,,164.374797699973,164.39096650015563,164.45752120018005,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,SHINGLE,XXROOFX,0,10,1,9,f,f,1,GQKRPDL,0,0,0,0,0,29,29,29,,,,,,,,,0,7,7,5,164.47425220021978,,,,,,,,,,,,,,,,,164.45776150003076,164.47425220021978,164.54122610017657,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,SHINGLE,XXROOFX,0,10,1,9,f,f,1,VYKXSPC,0,0,0,0,0,29,29,29,,,,,,,,,0,8,8,2,164.55740790022537,,,,,,,,,,,,,,,,,164.54149489989504,164.55740790022537,164.6241918997839,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,SHINGLE,XXROOFX,0,10,1,9,f,f,1,,0,0,0,0,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.6242792000994,164.62431549979374,None,0,164.62450109981,164.64080750010908,165.62424879986793,165.62424879986793,165.64104579994455,166.10857390007004,f,1,166.09779560007155,None,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,VIEWED,XSOBERX,1111111,7,3,10,j,j,0,YGLMSFQ,0,0,0,0,0,30,30,30,,,,,0,0,0,1,,,,,168.74496070016176,,,,,,,,,,,166.10903589986265,166.12419269979,167.1243245000951,167.1243245000951,168.1620080000721,168.1081018000841,168.52500799996778,168.54119350016117,168.6080656000413,168.60811730008572,168.62499149981886,168.69146490003914,168.7359186001122,168.74496070016176,168.77481340011582,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,VIEWED,XSOBERX,1111111,7,3,10,j,j,0,ZTFYDXH,0,0,0,0,0,30,30,30,,,,,0,1,1,0,,,,,168.79112750012428,,,,,,,,,,,,,,,,,,,,,,,168.77508029993623,168.79112750012428,168.85814840020612,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,VIEWED,XSOBERX,1111111,7,3,10,j,j,0,GQKRPDL,0,0,0,0,0,30,30,30,,,,,,,,,0,0,0,5,168.9963401001878,,,,,,,,,,,,,,,,,168.9869210999459,168.9963401001878,169.0248016999103,,,,,,,168.85823279991746,168.87437919992954,168.94107400020584,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,VIEWED,XSOBERX,1111111,7,3,10,j,j,0,YNPLRQW,0,0,0,0,0,30,30,30,,,,,,,,,0,1,1,7,169.04116829996929,,,,,,,,,,,,,,,,,169.02505550021306,169.04116829996929,169.1081345002167,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,VIEWED,XSOBERX,1111111,7,3,10,j,j,0,ZJTSHFP,0,0,0,0,0,30,30,30,,,,,,,,,0,2,2,3,169.12432039994746,,,,,,,,,,,,,,,,,169.10838680015877,169.12432039994746,169.1911611999385,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,VIEWED,XSOBERX,1111111,7,3,10,j,j,0,VYKXSPC,0,0,0,0,0,30,30,30,,,,,,,,,0,3,3,2,169.20805379981175,,,,,,,,,,,,,,,,,169.1913975002244,169.20805379981175,169.27495789993554,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,VIEWED,XSOBERX,1111111,7,3,10,j,j,0,ZTFYDXH,0,0,0,0,0,30,30,30,,,,,,,,,0,4,4,0,169.29108949983492,,,,,,,,,,,,,,,,,169.2752274000086,169.29108949983492,169.3581797000952,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,VIEWED,XSOBERX,1111111,7,3,10,j,j,0,WMYFTGJ,0,0,0,0,0,30,30,30,,,,,,,,,0,5,5,6,169.37438100017607,,,,,,,,,,,,,,,,,169.35844990005717,169.37438100017607,169.4411256001331,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,VIEWED,XSOBERX,1111111,7,3,10,j,j,0,HQTYPJM,0,0,0,0,0,30,30,30,,,,,,,,,0,6,6,9,169.45806710002944,,,,,,,,,,,,,,,,,169.4413805999793,169.45806710002944,169.52502600010484,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,VIEWED,XSOBERX,1111111,7,3,10,j,j,0,VFDMHQS,0,0,0,0,0,30,30,30,,,,,,,,,0,7,7,8,169.54107420006767,,,,,,,,,,,,,,,,,169.52529270015657,169.54107420006767,169.60815740004182,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,VIEWED,XSOBERX,1111111,7,3,10,j,j,0,YGLMSFQ,0,0,0,0,0,30,30,30,,,,,,,,,0,8,8,1,169.62460599979386,,,,,,,,,,,,,,,,,169.60841570002958,169.62460599979386,169.69116740021855,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,VIEWED,XSOBERX,1111111,7,3,10,j,j,0,HLFPYXK,0,0,0,0,0,30,30,30,,,,,,,,,0,9,9,4,169.70820439979434,,,,,,,,,,,,,,,,,169.69142330018803,169.70820439979434,169.7752117002383,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,VIEWED,XSOBERX,1111111,7,3,10,j,j,0,,0,0,0,0,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.77529599983245,169.77533130021766,None,0,169.7755231000483,169.7910747998394,170.77466560015455,170.77466560015455,170.79110640008003,171.09203820023686,j,1,171.09073540009558,None,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,STAB,XKNIFEX,3333333,7,7,6,j,f,1,ZTFYDXH,0,0,0,0,0,31,31,31,,,,,0,0,0,0,,,,,173.72681719996035,,,,,,,,,,,171.09245890006423,171.10776440007612,172.09117239993066,172.1078483001329,173.12993609998375,173.0754418000579,173.50873460015282,173.52475039986894,173.59134580008686,173.59139769989997,173.60800530016422,173.67489220015705,173.72011859994382,173.72681719996035,173.75792460003868,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,STAB,XKNIFEX,3333333,7,7,6,j,f,1,YGLMSFQ,0,0,0,0,0,31,31,31,,,,,0,1,1,1,,,,,173.77498559979722,,,,,,,,,,,,,,,,,,,,,,,173.75816289987415,173.77498559979722,173.84131640009582,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,STAB,XKNIFEX,3333333,7,7,6,j,f,1,HLFPYXK,0,0,0,0,0,31,31,31,,,,,0,2,2,4,,,,,173.85788040002808,,,,,,,,,,,,,,,,,,,,,,,173.84155770018697,173.85788040002808,173.92469030013308,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,STAB,XKNIFEX,3333333,7,7,6,j,f,1,GQKRPDL,0,0,0,0,0,31,31,31,,,,,0,3,3,5,,,,,173.94165410008281,,,,,,,,,,,,,,,,,,,,,,,173.92493329988793,173.94165410008281,174.00798910018057,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,STAB,XKNIFEX,3333333,7,7,6,j,f,1,VYKXSPC,0,0,0,0,0,31,31,31,,,,,0,4,4,2,,,,,174.0249359998852,,,,,,,,,,,,,,,,,,,,,,,174.00823820009828,174.0249359998852,174.09164620004594,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,STAB,XKNIFEX,3333333,7,7,6,j,f,1,ZJTSHFP,0,0,0,0,0,31,31,31,,,,,0,5,5,3,,,,,174.10789090022445,,,,,,,,,,,,,,,,,,,,,,,174.09191549988464,174.10789090022445,174.17468750011176,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,STAB,XKNIFEX,3333333,7,7,6,j,f,1,GQKRPDL,0,0,0,0,0,31,31,31,,,,,,,,,0,0,0,5,174.31145189981908,,,,,,,,,,,,,,,,,174.30232470016927,174.31145189981908,174.3418177999556,,,,,,,174.17477220017463,174.19168630009517,174.2579445000738,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,STAB,XKNIFEX,3333333,7,7,6,j,f,1,YGLMSFQ,0,0,0,0,0,31,31,31,,,,,,,,,0,1,1,1,174.35794010013342,,,,,,,,,,,,,,,,,174.34208879992366,174.35794010013342,174.42518420005217,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,STAB,XKNIFEX,3333333,7,7,6,j,f,1,ZTFYDXH,0,0,0,0,0,31,31,31,,,,,,,,,0,2,2,0,174.44178459979594,,,,,,,,,,,,,,,,,174.4254414997995,174.44178459979594,174.5080431997776,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,STAB,XKNIFEX,3333333,7,7,6,j,f,1,HLFPYXK,0,0,0,0,0,31,31,31,,,,,,,,,0,3,3,4,174.5250568999909,,,,,,,,,,,,,,,,,174.5082861999981,174.5250568999909,174.59187550004572,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,STAB,XKNIFEX,3333333,7,7,6,j,f,1,VYKXSPC,0,0,0,0,0,31,31,31,,,,,,,,,0,4,4,2,174.607930699829,,,,,,,,,,,,,,,,,174.59214759990573,174.607930699829,174.67472619982436,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,STAB,XKNIFEX,3333333,7,7,6,j,f,1,ZJTSHFP,0,0,0,0,0,31,31,31,,,,,,,,,0,5,5,3,174.6916914000176,,,,,,,,,,,,,,,,,174.6749705998227,174.6916914000176,174.7580142999068,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,STAB,XKNIFEX,3333333,7,7,6,j,f,1,,0,0,0,0,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7580971000716,174.75813079997897,None,0,174.75831629987806,174.77522299997509,175.75860479986295,175.75860479986295,175.77515449980274,176.20883679995313,f,1,176.19411989999935,None,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,OCEAN,XXSEAXX,8888888,10,3,7,f,f,1,YGLMSFQ,0,0,0,0,0,32,32,32,,,,,0,0,0,1,,,,,179.09569469979033,,,,,,,,,,,176.20926170004532,176.22465220000595,177.20811200002208,177.2251508999616,178.24647110002115,178.19235459994525,178.8751912000589,178.891935700085,178.95827489998192,178.95832439977676,178.9750596000813,179.04193750023842,179.08678819984198,179.09569469979033,179.1249776999466,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,OCEAN,XXSEAXX,8888888,10,3,7,f,f,1,ZTFYDXH,0,0,0,0,0,32,32,32,,,,,0,1,1,0,,,,,179.14193820022047,,,,,,,,,,,,,,,,,,,,,,,179.1252231001854,179.14193820022047,179.20836810022593,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,OCEAN,XXSEAXX,8888888,10,3,7,f,f,1,ZJTSHFP,0,0,0,0,0,32,32,32,,,,,,,,,0,0,0,3,179.34633139986545,,,,,,,,,,,,,,,,,179.3371482999064,179.34633139986545,179.3749163998291,,,,,,,179.20845110015944,179.22494510002434,179.29229129990563,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,OCEAN,XXSEAXX,8888888,10,3,7,f,f,1,YGLMSFQ,0,0,0,0,0,32,32,32,,,,,,,,,0,1,1,1,179.39187610009685,,,,,,,,,,,,,,,,,179.37517010001466,179.39187610009685,179.45831470005214,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,OCEAN,XXSEAXX,8888888,10,3,7,f,f,1,ZTFYDXH,0,0,0,0,0,32,32,32,,,,,,,,,0,2,2,0,179.4749246002175,,,,,,,,,,,,,,,,,179.45855920016766,179.4749246002175,179.54208360007033,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,OCEAN,XXSEAXX,8888888,10,3,7,f,f,1,WMYFTGJ,0,0,0,0,0,32,32,32,,,,,,,,,0,3,3,6,179.55833639996126,,,,,,,,,,,,,,,,,179.54234769986942,179.55833639996126,179.625143900048,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,OCEAN,XXSEAXX,8888888,10,3,7,f,f,1,GQKRPDL,0,0,0,0,0,32,32,32,,,,,,,,,0,4,4,5,179.6419025999494,,,,,,,,,,,,,,,,,179.6253944998607,179.6419025999494,179.70849840017036,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,OCEAN,XXSEAXX,8888888,10,3,7,f,f,1,HLFPYXK,0,0,0,0,0,32,32,32,,,,,,,,,0,5,5,4,179.7249373998493,,,,,,,,,,,,,,,,,179.70874939998612,179.7249373998493,179.7920423001051,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,OCEAN,XXSEAXX,8888888,10,3,7,f,f,1,VYKXSPC,0,0,0,0,0,32,32,32,,,,,,,,,0,6,6,2,179.8082767999731,,,,,,,,,,,,,,,,,179.79230450000614,179.8082767999731,179.87499749986455,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,OCEAN,XXSEAXX,8888888,10,3,7,f,f,1,,0,0,0,0,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.8750808001496,179.87511669984087,None,0,179.87529450003058,179.89196830010042,180.87496699998155,180.87496699998155,180.89157459978014,181.1423570001498,j,0,181.13799860002473,None,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,ELBOW,XXNUTXX,0,7,7,6,f,j,0,GQKRPDL,0,0,0,0,0,33,33,33,,,,,0,0,0,5,,,,,183.78115019993857,,,,,,,,,,,181.14279800001532,181.15871560014784,182.14176899986342,182.1584119000472,183.1798550998792,183.12549720006064,183.55913819978014,183.57510259980336,183.64181229984388,183.64186620013788,183.65887389983982,183.72560779983178,183.77166859991848,183.78115019993857,183.8089053002186,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,ELBOW,XXNUTXX,0,7,7,6,f,j,0,ZTFYDXH,0,0,0,0,0,33,33,33,,,,,0,1,1,0,,,,,183.82507719984278,,,,,,,,,,,,,,,,,,,,,,,183.8091695997864,183.82507719984278,183.89187660021707,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,ELBOW,XXNUTXX,0,7,7,6,f,j,0,ZJTSHFP,0,0,0,0,0,33,33,33,,,,,0,2,2,3,,,,,183.9088634001091,,,,,,,,,,,,,,,,,,,,,,,183.89213189994916,183.9088634001091,183.97560509992763,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,ELBOW,XXNUTXX,0,7,7,6,f,j,0,HLFPYXK,0,0,0,0,0,33,33,33,,,,,0,3,3,4,,,,,183.99177160020918,,,,,,,,,,,,,,,,,,,,,,,183.97586680017412,183.99177160020918,184.05893529998139,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,ELBOW,XXNUTXX,0,7,7,6,f,j,0,YGLMSFQ,0,0,0,0,0,33,33,33,,,,,0,4,4,1,,,,,184.07510320004076,,,,,,,,,,,,,,,,,,,,,,,184.0591925000772,184.07510320004076,184.14191249990836,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,ELBOW,XXNUTXX,0,7,7,6,f,j,0,VYKXSPC,0,0,0,0,0,33,33,33,,,,,0,5,5,2,,,,,184.15890310006216,,,,,,,,,,,,,,,,,,,,,,,184.14216609997675,184.15890310006216,184.22563820006326,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,ELBOW,XXNUTXX,0,7,7,6,f,j,0,HLFPYXK,0,0,0,0,0,33,33,33,,,,,,,,,0,0,0,4,184.36238649999723,,,,,,,,,,,,,,,,,184.35319249983877,184.36238649999723,184.3921034000814,,,,,,,184.22572429990396,184.24181840009987,184.30907580023631,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,ELBOW,XXNUTXX,0,7,7,6,f,j,0,ZTFYDXH,0,0,0,0,0,33,33,33,,,,,,,,,0,1,1,0,184.4088738001883,,,,,,,,,,,,,,,,,184.39234110014513,184.4088738001883,184.47542939987034,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,ELBOW,XXNUTXX,0,7,7,6,f,j,0,YGLMSFQ,0,0,0,0,0,33,33,33,,,,,,,,,0,2,2,1,184.49180760001764,,,,,,,,,,,,,,,,,184.47568630008027,184.49180760001764,184.55914730019867,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,ELBOW,XXNUTXX,0,7,7,6,f,j,0,GQKRPDL,0,0,0,0,0,33,33,33,,,,,,,,,0,3,3,5,184.57519959984347,,,,,,,,,,,,,,,,,184.55940710008144,184.57519959984347,184.6419565998949,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,ELBOW,XXNUTXX,0,7,7,6,f,j,0,ZJTSHFP,0,0,0,0,0,33,33,33,,,,,,,,,0,4,4,3,184.65885590016842,,,,,,,,,,,,,,,,,184.64219050016254,184.65885590016842,184.7254451001063,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,ELBOW,XXNUTXX,0,7,7,6,f,j,0,VYKXSPC,0,0,0,0,0,33,33,33,,,,,,,,,0,5,5,2,184.7420168002136,,,,,,,,,,,,,,,,,184.72569110011682,184.7420168002136,184.80899289995432,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,ELBOW,XXNUTXX,0,7,7,6,f,j,0,,0,0,0,0,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.80907549988478,184.80910999979824,None,0,184.80929959984496,184.82525329990312,185.80857170000672,185.80857170000672,185.82574390014634,186.25999729987234,f,0,186.25825620023534,None,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,THIEF,XSTEALX,3333333,10,3,7,j,f,1,YGLMSFQ,0,0,0,0,0,34,34,34,,,,,0,0,0,1,,,,,189.14592930022627,,,,,,,,,,,186.2604290000163,186.27541399979964,187.27579869981855,187.27579869981855,188.31163930008188,188.2590573998168,188.9260744000785,188.9421985000372,189.00879709981382,189.00885060010478,189.02556789992377,189.09212969988585,189.1368829999119,189.14592930022627,189.1758928000927,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,THIEF,XSTEALX,3333333,10,3,7,j,f,1,ZTFYDXH,0,0,0,0,0,34,34,34,,,,,0,1,1,0,,,,,189.1922829002142,,,,,,,,,,,,,,,,,,,,,,,189.17614619992673,189.1922829002142,189.25887699984014,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
