12.5584 	WARNING 	User requested fullscreen with size [1920 1080], but screen is actually [3840, 2160]. Using actual size
100.6746 	EXP 	New trial (rep=0, index=0): OrderedDict([('dist', 'ZTFYDXH')])
100.6828 	EXP 	text_T1: autoDraw = False
100.6828 	EXP 	text_distractors: height = 0.05
100.6828 	EXP 	text_distractors: height = 0.05
100.6828 	EXP 	text_distractors: height = 0.05
100.6828 	EXP 	text_distractors: text = 'ZTFYDXH'
100.6828 	EXP 	text_distractors: autoDraw = True
100.7127 	EXP 	New trial (rep=0, index=1): OrderedDict([('dist', 'YGLMSFQ')])
100.7291 	EXP 	text_distractors: autoDraw = False
100.7291 	EXP 	text_distractors: height = 0.05
100.7291 	EXP 	text_distractors: height = 0.05
100.7291 	EXP 	text_distractors: height = 0.05
100.7291 	EXP 	text_distractors: text = 'YGLMSFQ'
100.7291 	EXP 	text_distractors: autoDraw = True
100.8124 	EXP 	text_distractors: autoDraw = False
100.8124 	EXP 	text_T2: height = 0.05
100.8124 	EXP 	text_T2: height = 0.05
100.8124 	EXP 	text_T2: height = 0.05
100.8124 	EXP 	text_T2: text = 'XXRUGXX'
100.8124 	EXP 	text_T2: autoDraw = True
100.9247 	EXP 	Imported distractors.csv as conditions, 10 conditions, 1 params
100.9250 	EXP 	Created sequence: random, trialTypes=10, nReps=1, seed=None
100.9252 	EXP 	New trial (rep=0, index=0): OrderedDict([('dist', 'VFDMHQS')])
100.9341 	EXP 	text_T2: autoDraw = False
100.9341 	EXP 	text_distractors_2: height = 0.05
100.9341 	EXP 	text_distractors_2: height = 0.05
100.9341 	EXP 	text_distractors_2: height = 0.05
100.9341 	EXP 	text_distractors_2: text = 'VFDMHQS'
100.9341 	EXP 	text_distractors_2: autoDraw = True
100.9628 	EXP 	New trial (rep=0, index=1): OrderedDict([('dist', 'WMYFTGJ')])
100.9792 	EXP 	text_distractors_2: autoDraw = False
100.9792 	EXP 	text_distractors_2: height = 0.05
100.9792 	EXP 	text_distractors_2: height = 0.05
100.9792 	EXP 	text_distractors_2: height = 0.05
100.9792 	EXP 	text_distractors_2: text = 'WMYFTGJ'
100.9792 	EXP 	text_distractors_2: autoDraw = True
101.0461 	EXP 	New trial (rep=0, index=2): OrderedDict([('dist', 'GQKRPDL')])
101.0625 	EXP 	text_distractors_2: autoDraw = False
101.0625 	EXP 	text_distractors_2: height = 0.05
101.0625 	EXP 	text_distractors_2: height = 0.05
101.0625 	EXP 	text_distractors_2: height = 0.05
101.0625 	EXP 	text_distractors_2: text = 'GQKRPDL'
101.0625 	EXP 	text_distractors_2: autoDraw = True
101.1294 	EXP 	New trial (rep=0, index=3): OrderedDict([('dist', 'YNPLRQW')])
101.1458 	EXP 	text_distractors_2: autoDraw = False
101.1458 	EXP 	text_distractors_2: height = 0.05
101.1458 	EXP 	text_distractors_2: height = 0.05
101.1458 	EXP 	text_distractors_2: height = 0.05
101.1458 	EXP 	text_distractors_2: text = 'YNPLRQW'
101.1458 	EXP 	text_distractors_2: autoDraw = True
101.2128 	EXP 	New trial (rep=0, index=4): OrderedDict([('dist', 'ZTFYDXH')])
101.2291 	EXP 	text_distractors_2: autoDraw = False
101.2291 	EXP 	text_distractors_2: height = 0.05
101.2291 	EXP 	text_distractors_2: height = 0.05
101.2291 	EXP 	text_distractors_2: height = 0.05
101.2291 	EXP 	text_distractors_2: text = 'ZTFYDXH'
101.2291 	EXP 	text_distractors_2: autoDraw = True
101.2965 	EXP 	New trial (rep=0, index=5): OrderedDict([('dist', 'HQTYPJM')])
101.3125 	EXP 	text_distractors_2: autoDraw = False
101.3125 	EXP 	text_distractors_2: height = 0.05
101.3125 	EXP 	text_distractors_2: height = 0.05
101.3125 	EXP 	text_distractors_2: height = 0.05
101.3125 	EXP 	text_distractors_2: text = 'HQTYPJM'
101.3125 	EXP 	text_distractors_2: autoDraw = True
101.3795 	EXP 	New trial (rep=0, index=6): OrderedDict([('dist', 'ZJTSHFP')])
101.3958 	EXP 	text_distractors_2: autoDraw = False
101.3958 	EXP 	text_distractors_2: height = 0.05
101.3958 	EXP 	text_distractors_2: height = 0.05
101.3958 	EXP 	text_distractors_2: height = 0.05
101.3958 	EXP 	text_distractors_2: text = 'ZJTSHFP'
101.3958 	EXP 	text_distractors_2: autoDraw = True
101.4628 	EXP 	New trial (rep=0, index=7): OrderedDict([('dist', 'HLFPYXK')])
101.4792 	EXP 	text_distractors_2: autoDraw = False
101.4792 	EXP 	text_distractors_2: height = 0.05
101.4792 	EXP 	text_distractors_2: height = 0.05
101.4792 	EXP 	text_distractors_2: height = 0.05
101.4792 	EXP 	text_distractors_2: text = 'HLFPYXK'
101.4792 	EXP 	text_distractors_2: autoDraw = True
101.5462 	EXP 	New trial (rep=0, index=8): OrderedDict([('dist', 'VYKXSPC')])
101.5625 	EXP 	text_distractors_2: autoDraw = False
101.5625 	EXP 	text_distractors_2: height = 0.05
101.5625 	EXP 	text_distractors_2: height = 0.05
101.5625 	EXP 	text_distractors_2: height = 0.05
101.5625 	EXP 	text_distractors_2: text = 'VYKXSPC'
101.5625 	EXP 	text_distractors_2: autoDraw = True
101.6294 	EXP 	New trial (rep=0, index=9): OrderedDict([('dist', 'YGLMSFQ')])
101.6458 	EXP 	text_distractors_2: autoDraw = False
101.6458 	EXP 	text_distractors_2: height = 0.05
101.6458 	EXP 	text_distractors_2: height = 0.05
101.6458 	EXP 	text_distractors_2: height = 0.05
101.6458 	EXP 	text_distractors_2: text = 'YGLMSFQ'
101.6458 	EXP 	text_distractors_2: autoDraw = True
101.7291 	EXP 	text_distractors_2: autoDraw = False
101.7291 	EXP 	blankT1_1: autoDraw = False
101.7291 	EXP 	text_T1ask: autoDraw = False
101.7291 	EXP 	blankT1_2: autoDraw = False
101.7291 	EXP 	blankT2_1: autoDraw = True
102.7126 	EXP 	text_T2ask: autoDraw = True
102.7292 	EXP 	blankT2_1: autoDraw = False
104.7128 	EXP 	text_T2ask: autoDraw = False
104.7128 	EXP 	blankT2_2: autoDraw = True
105.6975 	EXP 	New trial (rep=0, index=5): {'T0': 'STORM', 'T2': 'XCLOUDX', 'T1': 7777777.0, 'lagT0': 10.0, 'lagT1': 3.0, 'lagT2': 7.0, 'responseT1': 'j', 'responseT2': 'f', 'related': 1.0}
105.7127 	EXP 	blankT2_2: autoDraw = False
105.7127 	EXP 	blankT2_1: autoDraw = False
105.7127 	EXP 	text_T2ask: autoDraw = False
105.7127 	EXP 	blankT2_2: autoDraw = False
105.7127 	EXP 	context_word: height = 0.05
105.7127 	EXP 	context_word: height = 0.05
105.7127 	EXP 	context_word: height = 0.05
105.7127 	EXP 	context_word: text = 'STORM'
105.7127 	EXP 	context_word: autoDraw = True
106.7129 	EXP 	context_word: autoDraw = False
106.7129 	EXP 	blankContext: autoDraw = True
107.7425 	EXP 	Imported distractors.csv as conditions, 9 conditions, 1 params
107.7428 	EXP 	Created sequence: random, trialTypes=9, nReps=1, seed=None
107.7430 	EXP 	New trial (rep=0, index=0): OrderedDict([('dist', 'HLFPYXK')])
107.7515 	EXP 	blankContext: autoDraw = False
107.7515 	EXP 	context_word: autoDraw = False
107.7515 	EXP 	blankContext: autoDraw = False
107.7515 	EXP 	text_distractors_2: height = 0.05
107.7515 	EXP 	text_distractors_2: height = 0.05
107.7515 	EXP 	text_distractors_2: height = 0.05
107.7515 	EXP 	text_distractors_2: text = 'HLFPYXK'
107.7515 	EXP 	text_distractors_2: autoDraw = True
107.7967 	EXP 	New trial (rep=0, index=1): OrderedDict([('dist', 'GQKRPDL')])
107.8128 	EXP 	text_distractors_2: autoDraw = False
107.8128 	EXP 	text_distractors_2: height = 0.05
107.8128 	EXP 	text_distractors_2: height = 0.05
107.8128 	EXP 	text_distractors_2: height = 0.05
107.8128 	EXP 	text_distractors_2: text = 'GQKRPDL'
107.8128 	EXP 	text_distractors_2: autoDraw = True
107.8798 	EXP 	New trial (rep=0, index=2): OrderedDict([('dist', 'ZTFYDXH')])
107.8962 	EXP 	text_distractors_2: autoDraw = False
107.8962 	EXP 	text_distractors_2: height = 0.05
107.8962 	EXP 	text_distractors_2: height = 0.05
107.8962 	EXP 	text_distractors_2: height = 0.05
107.8962 	EXP 	text_distractors_2: text = 'ZTFYDXH'
107.8962 	EXP 	text_distractors_2: autoDraw = True
107.9632 	EXP 	New trial (rep=0, index=3): OrderedDict([('dist', 'YGLMSFQ')])
107.9795 	EXP 	text_distractors_2: autoDraw = False
107.9795 	EXP 	text_distractors_2: height = 0.05
107.9795 	EXP 	text_distractors_2: height = 0.05
107.9795 	EXP 	text_distractors_2: height = 0.05
107.9795 	EXP 	text_distractors_2: text = 'YGLMSFQ'
107.9795 	EXP 	text_distractors_2: autoDraw = True
108.0465 	EXP 	New trial (rep=0, index=4): OrderedDict([('dist', 'VYKXSPC')])
108.0629 	EXP 	text_distractors_2: autoDraw = False
108.0629 	EXP 	text_distractors_2: height = 0.05
108.0629 	EXP 	text_distractors_2: height = 0.05
108.0629 	EXP 	text_distractors_2: height = 0.05
108.0629 	EXP 	text_distractors_2: text = 'VYKXSPC'
108.0629 	EXP 	text_distractors_2: autoDraw = True
108.1298 	EXP 	New trial (rep=0, index=5): OrderedDict([('dist', 'YNPLRQW')])
108.1462 	EXP 	text_distractors_2: autoDraw = False
108.1462 	EXP 	text_distractors_2: height = 0.05
108.1462 	EXP 	text_distractors_2: height = 0.05
108.1462 	EXP 	text_distractors_2: height = 0.05
108.1462 	EXP 	text_distractors_2: text = 'YNPLRQW'
108.1462 	EXP 	text_distractors_2: autoDraw = True
108.2131 	EXP 	New trial (rep=0, index=6): OrderedDict([('dist', 'WMYFTGJ')])
108.2296 	EXP 	text_distractors_2: autoDraw = False
108.2296 	EXP 	text_distractors_2: height = 0.05
108.2296 	EXP 	text_distractors_2: height = 0.05
108.2296 	EXP 	text_distractors_2: height = 0.05
108.2296 	EXP 	text_distractors_2: text = 'WMYFTGJ'
108.2296 	EXP 	text_distractors_2: autoDraw = True
108.2964 	EXP 	New trial (rep=0, index=7): OrderedDict([('dist', 'VFDMHQS')])
108.3129 	EXP 	text_distractors_2: autoDraw = False
108.3129 	EXP 	text_distractors_2: height = 0.05
108.3129 	EXP 	text_distractors_2: height = 0.05
108.3129 	EXP 	text_distractors_2: height = 0.05
108.3129 	EXP 	text_distractors_2: text = 'VFDMHQS'
108.3129 	EXP 	text_distractors_2: autoDraw = True
108.3798 	EXP 	New trial (rep=0, index=8): OrderedDict([('dist', 'ZJTSHFP')])
108.3963 	EXP 	text_distractors_2: autoDraw = False
108.3963 	EXP 	text_distractors_2: height = 0.05
108.3963 	EXP 	text_distractors_2: height = 0.05
108.3963 	EXP 	text_distractors_2: height = 0.05
108.3963 	EXP 	text_distractors_2: text = 'ZJTSHFP'
108.3963 	EXP 	text_distractors_2: autoDraw = True
108.4797 	EXP 	text_distractors_2: autoDraw = False
108.4797 	EXP 	text_T1: height = 0.05
108.4797 	EXP 	text_T1: height = 0.05
108.4797 	EXP 	text_T1: height = 0.05
108.4797 	EXP 	text_T1: text = '7777777.0'
108.4797 	EXP 	text_T1: autoDraw = True
108.5915 	EXP 	Imported distractors.csv as conditions, 2 conditions, 1 params
108.5918 	EXP 	Created sequence: random, trialTypes=2, nReps=1, seed=None
108.5920 	EXP 	New trial (rep=0, index=0): OrderedDict([('dist', 'YGLMSFQ')])
108.5987 	EXP 	text_T1: autoDraw = False
108.5987 	EXP 	text_distractors: text = 'YGLMSFQ'
108.5987 	EXP 	text_distractors: autoDraw = True
108.6298 	EXP 	New trial (rep=0, index=1): OrderedDict([('dist', 'ZTFYDXH')])
108.6464 	EXP 	text_distractors: autoDraw = False
108.6464 	EXP 	text_distractors: height = 0.05
108.6464 	EXP 	text_distractors: height = 0.05
108.6464 	EXP 	text_distractors: height = 0.05
108.6464 	EXP 	text_distractors: text = 'ZTFYDXH'
108.6464 	EXP 	text_distractors: autoDraw = True
108.7296 	EXP 	text_distractors: autoDraw = False
108.7296 	EXP 	text_T2: height = 0.05
108.7296 	EXP 	text_T2: height = 0.05
108.7296 	EXP 	text_T2: height = 0.05
108.7296 	EXP 	text_T2: text = 'XCLOUDX'
108.7296 	EXP 	text_T2: autoDraw = True
108.8417 	EXP 	Imported distractors.csv as conditions, 7 conditions, 1 params
108.8420 	EXP 	Created sequence: random, trialTypes=7, nReps=1, seed=None
108.8421 	EXP 	New trial (rep=0, index=0): OrderedDict([('dist', 'ZTFYDXH')])
108.8504 	EXP 	text_T2: autoDraw = False
108.8504 	EXP 	text_distractors_2: height = 0.05
108.8504 	EXP 	text_distractors_2: height = 0.05
108.8504 	EXP 	text_distractors_2: height = 0.05
108.8504 	EXP 	text_distractors_2: text = 'ZTFYDXH'
108.8504 	EXP 	text_distractors_2: autoDraw = True
108.8799 	EXP 	New trial (rep=0, index=1): OrderedDict([('dist', 'ZJTSHFP')])
108.8963 	EXP 	text_distractors_2: autoDraw = False
108.8963 	EXP 	text_distractors_2: height = 0.05
108.8963 	EXP 	text_distractors_2: height = 0.05
108.8963 	EXP 	text_distractors_2: height = 0.05
108.8963 	EXP 	text_distractors_2: text = 'ZJTSHFP'
108.8963 	EXP 	text_distractors_2: autoDraw = True
108.9632 	EXP 	New trial (rep=0, index=2): OrderedDict([('dist', 'GQKRPDL')])
108.9796 	EXP 	text_distractors_2: autoDraw = False
108.9796 	EXP 	text_distractors_2: height = 0.05
108.9796 	EXP 	text_distractors_2: height = 0.05
108.9796 	EXP 	text_distractors_2: height = 0.05
108.9796 	EXP 	text_distractors_2: text = 'GQKRPDL'
108.9796 	EXP 	text_distractors_2: autoDraw = True
109.0466 	EXP 	New trial (rep=0, index=3): OrderedDict([('dist', 'HLFPYXK')])
109.0629 	EXP 	text_distractors_2: autoDraw = False
109.0629 	EXP 	text_distractors_2: height = 0.05
109.0629 	EXP 	text_distractors_2: height = 0.05
109.0629 	EXP 	text_distractors_2: height = 0.05
109.0629 	EXP 	text_distractors_2: text = 'HLFPYXK'
109.0629 	EXP 	text_distractors_2: autoDraw = True
109.1299 	EXP 	New trial (rep=0, index=4): OrderedDict([('dist', 'WMYFTGJ')])
109.1463 	EXP 	text_distractors_2: autoDraw = False
109.1463 	EXP 	text_distractors_2: height = 0.05
109.1463 	EXP 	text_distractors_2: height = 0.05
109.1463 	EXP 	text_distractors_2: height = 0.05
109.1463 	EXP 	text_distractors_2: text = 'WMYFTGJ'
109.1463 	EXP 	text_distractors_2: autoDraw = True
109.2131 	EXP 	New trial (rep=0, index=5): OrderedDict([('dist', 'VYKXSPC')])
109.2296 	EXP 	text_distractors_2: autoDraw = False
109.2296 	EXP 	text_distractors_2: height = 0.05
109.2296 	EXP 	text_distractors_2: height = 0.05
109.2296 	EXP 	text_distractors_2: height = 0.05
109.2296 	EXP 	text_distractors_2: text = 'VYKXSPC'
109.2296 	EXP 	text_distractors_2: autoDraw = True
109.2966 	EXP 	New trial (rep=0, index=6): OrderedDict([('dist', 'YGLMSFQ')])
109.3130 	EXP 	text_distractors_2: autoDraw = False
109.3130 	EXP 	text_distractors_2: height = 0.05
109.3130 	EXP 	text_distractors_2: height = 0.05
109.3130 	EXP 	text_distractors_2: height = 0.05
109.3130 	EXP 	text_distractors_2: text = 'YGLMSFQ'
109.3130 	EXP 	text_distractors_2: autoDraw = True
109.3970 	EXP 	text_distractors_2: autoDraw = False
109.3970 	EXP 	blankT1_1: autoDraw = False
109.3970 	EXP 	text_T1ask: autoDraw = False
109.3970 	EXP 	blankT1_2: autoDraw = False
109.3970 	EXP 	blankT2_1: autoDraw = True
110.3797 	EXP 	text_T2ask: autoDraw = True
110.3963 	EXP 	blankT2_1: autoDraw = False
112.3800 	EXP 	text_T2ask: autoDraw = False
112.3800 	EXP 	blankT2_2: autoDraw = True
112.9990 	DATA 	Keypress: escape
113.0972 	EXP 	AB: status = STOPPED
113.1133 	EXP 	blankT2_2: autoDraw = False
113.1134 	EXP 	AB: status = STOPPED
113.1778 	EXP 	window1: mouseVisible = True
