task1,task2,thisN,thisTrialN,thisRepN,T0,T2,T1,lagT0,lagT1,lagT2,responseT1,responseT2,related,key_resp.keys,key_resp.rt,key_resp.duration,key_resp_T1.keys,key_resp_T1.corr,key_resp_T2.keys,key_resp_T2.corr,key_resp_T2.rt,key_resp_T2.duration,press_to_continue.keys,key_resp_T1.rt,key_resp_T1.duration,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trials_T0_context.thisRepN,trials_T0_context.thisTrialN,trials_T0_context.thisN,trials_T0_context.thisIndex,trials_T1.thisRepN,trials_T1.thisTrialN,trials_T1.thisN,trials_T1.thisIndex,trials_T2.thisRepN,trials_T2.thisTrialN,trials_T2.thisN,trials_T2.thisIndex,thisRow.t,notes,set_block.started,set_block.stopped,instructions.started,text_instructions.started,key_resp.started,instructions.stopped,block.key_resp.keys,block.key_resp.rt,block.key_resp.duration,set_trial.started,set_trial.stopped,T0_context.started,context_word.started,blankContext.started,context_word.stopped,blankContext.stopped,T0_context.stopped,distractor_T0,distractors_T0.started,text_distr_T0.started,text_distr_T0.stopped,text_blank_distractors_T0.started,text_blank_distractors_T0.stopped,distractors_T0.stopped,T1_number.started,text_T1.started,text_T1.stopped,text_blank_number_T1.started,text_blank_number_T1.stopped,T1_number.stopped,distractor_T1,distractors_T1.started,distractors_T1.stopped,T2_probe.started,text_T2.started,text_T2.stopped,text_blank_T2_probe.started,text_blank_T2_probe.stopped,T2_probe.stopped,distractor_T2,distractors_T2.started,text_distr_T2.started,text_distr_T2.stopped,text_blank_distractors_T2.started,text_blank_distractors_T2.stopped,distractors_T2.stopped,blank_1s.started,text_blank1s.started,text_blank1s.stopped,blank_1s.stopped,Ask_T1.started,Ask_T1.stopped,trial.key_resp_T1.keys,trial.key_resp_T1.corr,blank_T1T2.started,blank_T1T2.stopped,Ask_T2.started,text_T2ask.started,key_resp_T2.started,Ask_T2.stopped,trial.key_resp_T2.keys,trial.key_resp_T2.corr,trial.key_resp_T2.rt,trial.key_resp_T2.duration,blank_2s.started,text_blank2s.started,text_blank2s.stopped,blank_2s.stopped,text_distr_T1.started,text_distr_T1.stopped,text_blank_distractors_T1.started,text_blank_distractors_T1.stopped,rest.started,text_rest.started,press_to_continue.started,rest.stopped,block.press_to_continue.keys,text_T2ask.stopped,key_resp_T2.stopped,text_rest.stopped,press_to_continue.stopped,text_T1ask.started,key_resp_T1.started,text_T1ask.stopped,key_resp_T1.stopped,text_blankT1T2.started,text_blankT1T2.stopped,trial.key_resp_T1.rt,trial.key_resp_T1.duration,end.started,text_thanks.started,end.stopped,participant,order [1: single-dual or 2: dual-single],refresh rate (Hz),port address,language,date,expName,psychopyVersion,frameRate,expStart,
dual,single,1,0,1,HORSE,XXRENTX,3333333.0,7,1,12,f,j,unrelated,None,,,,,,,,,,,,0,10,10,10,0,1,1,1,1,0,1,0,,,,,,,,,355.46450309990905,,,,,,,,,,,,,,,,,,,PZCWHSB,355.45259729982354,355.46450309990905,355.49786479980685,355.49786479980685,355.5477787000127,355.53402619995177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,2,0,2,HORSE,XXRENTX,3333333.0,7,1,12,f,j,unrelated,None,,,,,,,,,,,,0,10,10,10,0,1,1,1,2,0,2,0,,,,,,,,,355.5477787000127,,,,,,,,,,,,,,,,,,,CJTKLZG,355.53583680000156,355.5477787000127,355.58116349997,355.58116349997,355.6311765999999,355.6174890999682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,3,0,3,HORSE,XXRENTX,3333333.0,7,1,12,f,j,unrelated,None,,,,,,,,,,,,0,10,10,10,0,1,1,1,3,0,3,0,,,,,,,,,355.6311765999999,,,,,,,,,,,,,,,,,,,RMBVLFD,355.6191547999624,355.6311765999999,355.66444480000064,355.66444480000064,355.71432609995827,355.7007408000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,4,0,4,HORSE,XXRENTX,3333333.0,7,1,12,f,j,unrelated,None,,,,,,,,,,,,0,10,10,10,0,1,1,1,4,0,4,0,,,,,,,,,355.71432609995827,,,,,,,,,,,,,,,,,,,HRVLFPC,355.70250619994476,355.71432609995827,355.74779889988713,355.74779889988713,355.79787639994174,355.78403169987723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,5,0,5,HORSE,XXRENTX,3333333.0,7,1,12,f,j,unrelated,None,,,,,,,,,,,,0,10,10,10,0,1,1,1,5,0,5,0,,,,,,,,,355.79787639994174,,,,,,,,,,,,,,,,,,,DVZYPMJ,355.78596279979683,355.79787639994174,355.8310027997941,355.8310027997941,355.88094999990426,355.86737130000256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,0,0,0,HORSE,XXRENTX,3333333.0,7,1,12,f,j,unrelated,None,,,,,,,,,,,,0,10,10,10,0,1,1,1,,,,,0,0,0,0,,,,,355.964550799923,,,,,,,,,,,,,,,,,,,,,,,,,,355.87136369990185,355.88094999990426,355.9145342998672,355.9145342998672,355.964550799923,355.95075750001706,,355.9525696998462,355.9526014998555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,0,0,0,HORSE,XXRENTX,3333333.0,7,1,12,f,j,unrelated,None,,,,,,,,,,,,0,10,10,10,0,1,1,1,,,,,,,,,0,0,0,0,356.0476073999889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.9563850997947,355.964550799923,355.99766230001114,355.99766230001114,356.0476073999889,356.0341142998077,BZFWNQT,356.035920499824,356.0476073999889,356.08120939997025,356.08120939997025,356.1312613999471,356.11730659985915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,1,0,1,HORSE,XXRENTX,3333333.0,7,1,12,f,j,unrelated,None,,,,,,,,,,,,0,10,10,10,0,1,1,1,,,,,,,,,1,0,1,0,356.1312613999471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MYVQSHT,356.1189852999523,356.1312613999471,356.16425789985806,356.16425789985806,356.21447559981607,356.2007557998877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,2,0,2,HORSE,XXRENTX,3333333.0,7,1,12,f,j,unrelated,None,,,,,,,,,,,,0,10,10,10,0,1,1,1,,,,,,,,,2,0,2,0,356.21447559981607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKVWRCF,356.20242400001734,356.21447559981607,356.2478998999577,356.2478998999577,356.2978604999371,356.28381179994904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,3,0,3,HORSE,XXRENTX,3333333.0,7,1,12,f,j,unrelated,None,,,,,,,,,,,,0,10,10,10,0,1,1,1,,,,,,,,,3,0,3,0,356.2978604999371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZMNQYVS,356.28556919982657,356.2978604999371,356.33080659992993,356.33080659992993,356.38118649995886,356.36749699991196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,4,0,4,HORSE,XXRENTX,3333333.0,7,1,12,f,j,unrelated,None,,,,,,,,,,,,0,10,10,10,0,1,1,1,,,,,,,,,4,0,4,0,356.38118649995886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YGCVBZX,356.36916939984076,356.38118649995886,356.41454919986427,356.41454919986427,356.4644201998599,356.450705899857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,5,0,5,HORSE,XXRENTX,3333333.0,7,1,12,f,j,unrelated,None,,,,,,,,,,,,0,10,10,10,0,1,1,1,,,,,,,,,5,0,5,0,356.4644201998599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QXZWBGV,356.452633399982,356.4644201998599,356.4978581999894,356.4978581999894,356.5478591998108,356.5341931998264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,6,0,6,HORSE,XXRENTX,3333333.0,7,1,12,f,j,unrelated,None,,,,,,,,,,,,0,10,10,10,0,1,1,1,,,,,,,,,6,0,6,0,356.5478591998108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LTPBJNW,356.535876999842,356.5478591998108,356.58118280000053,356.58118280000053,356.6310654999688,356.6174046997912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,7,0,7,HORSE,XXRENTX,3333333.0,7,1,12,f,j,unrelated,None,,,,,,,,,,,,0,10,10,10,0,1,1,1,,,,,,,,,7,0,7,0,356.6310654999688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MRZVDLY,356.61908379988745,356.6310654999688,356.664501799969,356.664501799969,356.7145791000221,356.7007840999868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,8,0,8,HORSE,XXRENTX,3333333.0,7,1,12,f,j,unrelated,None,,,,,,,,,,,,0,10,10,10,0,1,1,1,,,,,,,,,8,0,8,0,356.7145791000221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PMGYBVK,356.70245879981667,356.7145791000221,356.74774769996293,356.74774769996293,356.7976208999753,356.78410149994306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,9,0,9,HORSE,XXRENTX,3333333.0,7,1,12,f,j,unrelated,None,,,,,,,,,,,,0,10,10,10,0,1,1,1,,,,,,,,,9,0,9,0,356.7976208999753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRJHYZK,356.7857727999799,356.7976208999753,356.8311881998088,356.8311881998088,356.88115439983085,356.86734230001457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,10,0,10,HORSE,XXRENTX,3333333.0,7,1,12,f,j,unrelated,None,,,,,,,,,,,,0,10,10,10,0,1,1,1,,,,,,,,,10,0,10,0,356.88115439983085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PDBYWJH,356.86901209992357,356.88115439983085,356.914527699817,356.914527699817,356.96455619996414,356.9505958999507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,11,0,11,HORSE,XXRENTX,3333333.0,7,1,12,f,j,unrelated,None,,,,,,,,,,,,0,10,10,10,0,1,1,1,,,,,,,,,11,0,11,0,356.96455619996414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHYTSQP,356.95253209979273,356.96455619996414,356.9978183999192,356.9978183999192,357.04788259998895,357.03409449988976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,1,1,0,HORSE,XXRENTX,3333333.0,7,1,12,f,j,unrelated,None,,,j,0,j,1,0.49368080007843673,None,,0.5450269998982549,None,0,10,10,10,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.0367512998637,357.04788259998895,358.04791489988565,358.03409219998866,358.0341264999006,358.6177108997945,j,0,358.61779459984973,359.11757149989717,359.1176044999156,359.13093939982355,359.13093939982355,359.6510603998322,j,1,0.49368080007843673,None,359.65114159998484,359.664508999791,361.6645888998173,361.6505318998825,,,,,,,,,,,,,,358.04791489988565,358.04791489988565,,,358.63117459998466,359.13093939982355,0.5450269998982549,None,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,0,0,0,MILDEW,XDESIGN,7777777.0,10,3,7,f,j,unrelated,None,,,,,,,,,,,,0,10,10,10,0,2,2,2,0,0,0,0,,,,,,,,,363.6644464000128,,,,,,,,,,,361.65084999985993,361.6511111999862,361.6527178999968,361.6645888998173,362.66438469989225,362.66438469989225,363.6644464000128,363.65062359999865,GSQFRJP,363.65224729990587,363.6644464000128,363.69783329986967,363.69783329986967,363.74772869981825,363.73401179979555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,1,0,1,MILDEW,XDESIGN,7777777.0,10,3,7,f,j,unrelated,None,,,,,,,,,,,,0,10,10,10,0,2,2,2,1,0,1,0,,,,,,,,,363.74772869981825,,,,,,,,,,,,,,,,,,,TGRKQYF,363.7355409997981,363.74772869981825,363.78134119999595,363.78134119999595,363.8314363998361,363.8171709999442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,2,0,2,MILDEW,XDESIGN,7777777.0,10,3,7,f,j,unrelated,None,,,,,,,,,,,,0,10,10,10,0,2,2,2,2,0,2,0,,,,,,,,,363.8314363998361,,,,,,,,,,,,,,,,,,,RFSHPVD,363.8186637000181,363.8314363998361,363.8648399999365,363.8648399999365,363.9147229997907,363.90041200001724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,3,0,3,MILDEW,XDESIGN,7777777.0,10,3,7,f,j,unrelated,None,,,,,,,,,,,,0,10,10,10,0,2,2,2,3,0,3,0,,,,,,,,,363.9147229997907,,,,,,,,,,,,,,,,,,,CZTRXDK,363.90189959993586,363.9147229997907,363.94788849982433,363.94788849982433,363.9980150000192,363.98407799983397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,4,0,4,MILDEW,XDESIGN,7777777.0,10,3,7,f,j,unrelated,None,,,,,,,,,,,,0,10,10,10,0,2,2,2,4,0,4,0,,,,,,,,,363.9980150000192,,,,,,,,,,,,,,,,,,,WZNYLMS,363.9858775998,363.9980150000192,364.03137249988504,364.03137249988504,364.0812808999326,364.0673094999511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,5,0,5,MILDEW,XDESIGN,7777777.0,10,3,7,f,j,unrelated,None,,,,,,,,,,,,0,10,10,10,0,2,2,2,5,0,5,0,,,,,,,,,364.0812808999326,,,,,,,,,,,,,,,,,,,SGCYXNJ,364.0687942998484,364.0812808999326,364.11468210001476,364.11468210001476,364.1646119998768,364.1506250000093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,6,0,6,MILDEW,XDESIGN,7777777.0,10,3,7,f,j,unrelated,None,,,,,,,,,,,,0,10,10,10,0,2,2,2,6,0,6,0,,,,,,,,,364.1646119998768,,,,,,,,,,,,,,,,,,,YXFGDHZ,364.152156899916,364.1646119998768,364.19801239995286,364.19801239995286,364.2481626998633,364.2338378999848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,7,0,7,MILDEW,XDESIGN,7777777.0,10,3,7,f,j,unrelated,None,,,,,,,,,,,,0,10,10,10,0,2,2,2,7,0,7,0,,,,,,,,,364.2481626998633,,,,,,,,,,,,,,,,,,,JQBTLWV,364.2353216998745,364.2481626998633,364.2810802999884,364.2810802999884,364.3313158999663,364.31726899999194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,8,0,8,MILDEW,XDESIGN,7777777.0,10,3,7,f,j,unrelated,None,,,,,,,,,,,,0,10,10,10,0,2,2,2,8,0,8,0,,,,,,,,,364.3313158999663,,,,,,,,,,,,,,,,,,,HKCNGVS,364.3187398998998,364.3313158999663,364.3646923999768,364.3646923999768,364.41479969979264,364.4003800000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,0,0,0,MILDEW,XDESIGN,7777777.0,10,3,7,f,j,unrelated,None,,,,,,,,,,,,0,10,10,10,0,2,2,2,,,,,0,0,0,0,,,,,364.49798360001296,,,,,,,,,,,,,,,,,,,,,,,,,,364.4042549999431,364.41479969979264,364.44774129986763,364.44774129986763,364.49798360001296,364.4839772998821,PCDLJMK,364.48561099986546,364.56707589980215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.49798360001296,364.53140560002066,364.53140560002066,364.58197960001417,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,1,0,1,MILDEW,XDESIGN,7777777.0,10,3,7,f,j,unrelated,None,,,,,,,,,,,,0,10,10,10,0,2,2,2,,,,,1,0,1,0,,,,,364.58197960001417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRGDSZP,364.5685650999658,364.65081449993886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.58197960001417,364.61462779995054,364.61462779995054,364.6646565999836,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,0,0,0,MILDEW,XDESIGN,7777777.0,10,3,7,f,j,unrelated,None,,,,,,,,,,,,0,10,10,10,0,2,2,2,,,,,,,,,0,0,0,0,364.7480146000162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.6543493999634,364.6646565999836,364.69807449984364,364.69807449984364,364.7480146000162,364.733986799838,TRGDSZP,364.7355855999049,364.7480146000162,364.7813154999167,364.7813154999167,364.83131109992974,364.81742779980414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,1,0,1,MILDEW,XDESIGN,7777777.0,10,3,7,f,j,unrelated,None,,,,,,,,,,,,0,10,10,10,0,2,2,2,,,,,,,,,1,0,1,0,364.83131109992974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BVPKJRX,364.81893979990855,364.83131109992974,364.8646699998062,364.8646699998062,364.9146839999594,364.9007470998913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,2,0,2,MILDEW,XDESIGN,7777777.0,10,3,7,f,j,unrelated,None,,,,,,,,,,,,0,10,10,10,0,2,2,2,,,,,,,,,2,0,2,0,364.9146839999594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VHQFSDZ,364.902348899981,364.9146839999594,364.94793789996766,364.94793789996766,364.9980563998688,364.9840437998064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,3,0,3,MILDEW,XDESIGN,7777777.0,10,3,7,f,j,unrelated,None,,,,,,,,,,,,0,10,10,10,0,2,2,2,,,,,,,,,3,0,3,0,364.9980563998688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XCWGZTS,364.9855076998938,364.9980563998688,365.0313207998406,365.0313207998406,365.0813286998309,365.06731939991005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,4,0,4,MILDEW,XDESIGN,7777777.0,10,3,7,f,j,unrelated,None,,,,,,,,,,,,0,10,10,10,0,2,2,2,,,,,,,,,4,0,4,0,365.0813286998309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VBGQWNK,365.06887129996903,365.0813286998309,365.1147872998845,365.1147872998845,365.1647182998713,365.1504210999701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,5,0,5,MILDEW,XDESIGN,7777777.0,10,3,7,f,j,unrelated,None,,,,,,,,,,,,0,10,10,10,0,2,2,2,,,,,,,,,5,0,5,0,365.1647182998713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WDGZLBT,365.1522023999132,365.1647182998713,365.19803650001995,365.19803650001995,365.2480261998717,365.2341930998955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,6,0,6,MILDEW,XDESIGN,7777777.0,10,3,7,f,j,unrelated,None,,,,,,,,,,,,0,10,10,10,0,2,2,2,,,,,,,,,6,0,6,0,365.2480261998717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DTWYJQK,365.23582759988494,365.2480261998717,365.28139679995365,365.28139679995365,365.3312611000147,365.3173165998887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,2,2,0,MILDEW,XDESIGN,7777777.0,10,3,7,f,j,unrelated,None,,,j,0,j,1,0.9815564998425543,None,,1.4452303000725806,None,0,10,10,10,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.3194671999663,365.3312611000147,366.3311230998952,366.31740429997444,366.31743249995634,367.80094659980386,j,0,367.8010251999367,368.30073529994115,368.30076529993676,368.31474850000814,368.31474850000814,369.31755199981853,j,1,0.9815564998425543,None,369.31763820000924,369.3314932999201,371.3314314999152,371.3175678998232,,,,,,,,,,,,,,366.3311230998952,366.3311230998952,,,367.8147342999,368.31474850000814,1.4452303000725806,None,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
dual,single,0,0,0,NEEDLE,XTHREAD,2222222.0,7,1,12,j,f,related,None,,,,,,,,,,,,0,10,10,10,0,3,3,3,0,0,0,0,,,,,,,,,373.33148209983483,,,,,,,,,,,371.3178832998965,371.3181150997989,371.31965469988063,371.3314314999152,372.33149449992925,372.33149449992925,373.33148209983483,373.3177839999553,QWGFYJV,373.31999180000275,373.33148209983483,373.3648609998636,373.3648609998636,373.41487139998935,373.4014929998666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
