9.4002 	WARNING 	User requested fullscreen with size [1920 1080], but screen is actually [3840, 2160]. Using actual size
116.8387 	EXP 	text_distractors_2: autoDraw = True
116.9055 	EXP 	New trial (rep=0, index=4): OrderedDict([('dist', 'HLFPYXK')])
116.9215 	EXP 	text_distractors_2: autoDraw = False
116.9215 	EXP 	text_distractors_2: height = 0.05
116.9215 	EXP 	text_distractors_2: height = 0.05
116.9215 	EXP 	text_distractors_2: height = 0.05
116.9215 	EXP 	text_distractors_2: text = 'HLFPYXK'
116.9215 	EXP 	text_distractors_2: autoDraw = True
116.9889 	EXP 	New trial (rep=0, index=5): OrderedDict([('dist', 'VFDMHQS')])
117.0049 	EXP 	text_distractors_2: autoDraw = False
117.0049 	EXP 	text_distractors_2: height = 0.05
117.0049 	EXP 	text_distractors_2: height = 0.05
117.0049 	EXP 	text_distractors_2: height = 0.05
117.0049 	EXP 	text_distractors_2: text = 'VFDMHQS'
117.0049 	EXP 	text_distractors_2: autoDraw = True
117.0718 	EXP 	New trial (rep=0, index=6): OrderedDict([('dist', 'VYKXSPC')])
117.0886 	EXP 	text_distractors_2: autoDraw = False
117.0886 	EXP 	text_distractors_2: height = 0.05
117.0886 	EXP 	text_distractors_2: height = 0.05
117.0886 	EXP 	text_distractors_2: height = 0.05
117.0886 	EXP 	text_distractors_2: text = 'VYKXSPC'
117.0886 	EXP 	text_distractors_2: autoDraw = True
117.1556 	EXP 	New trial (rep=0, index=7): OrderedDict([('dist', 'YGLMSFQ')])
117.1716 	EXP 	text_distractors_2: autoDraw = False
117.1716 	EXP 	text_distractors_2: height = 0.05
117.1716 	EXP 	text_distractors_2: height = 0.05
117.1716 	EXP 	text_distractors_2: height = 0.05
117.1716 	EXP 	text_distractors_2: text = 'YGLMSFQ'
117.1716 	EXP 	text_distractors_2: autoDraw = True
117.2389 	EXP 	New trial (rep=0, index=8): OrderedDict([('dist', 'YNPLRQW')])
117.2549 	EXP 	text_distractors_2: autoDraw = False
117.2549 	EXP 	text_distractors_2: height = 0.05
117.2549 	EXP 	text_distractors_2: height = 0.05
117.2549 	EXP 	text_distractors_2: height = 0.05
117.2549 	EXP 	text_distractors_2: text = 'YNPLRQW'
117.2549 	EXP 	text_distractors_2: autoDraw = True
117.3387 	EXP 	text_distractors_2: autoDraw = False
117.3387 	EXP 	text_T1: height = 0.05
117.3387 	EXP 	text_T1: height = 0.05
117.3387 	EXP 	text_T1: height = 0.05
117.3387 	EXP 	text_T1: text = '5555555'
117.3387 	EXP 	text_T1: autoDraw = True
117.4497 	EXP 	Imported distractors.csv as conditions, 2 conditions, 1 params
117.4500 	EXP 	Created sequence: random, trialTypes=2, nReps=1, seed=None
117.4502 	EXP 	New trial (rep=0, index=0): OrderedDict([('dist', 'ZTFYDXH')])
117.4618 	EXP 	text_T1: autoDraw = False
117.4618 	EXP 	text_distractors: height = 0.05
117.4618 	EXP 	text_distractors: height = 0.05
117.4618 	EXP 	text_distractors: height = 0.05
117.4618 	EXP 	text_distractors: text = 'ZTFYDXH'
117.4618 	EXP 	text_distractors: autoDraw = True
117.4889 	EXP 	New trial (rep=0, index=1): OrderedDict([('dist', 'YGLMSFQ')])
117.5049 	EXP 	text_distractors: autoDraw = False
117.5049 	EXP 	text_distractors: height = 0.05
117.5049 	EXP 	text_distractors: height = 0.05
117.5049 	EXP 	text_distractors: height = 0.05
117.5049 	EXP 	text_distractors: text = 'YGLMSFQ'
117.5049 	EXP 	text_distractors: autoDraw = True
117.5886 	EXP 	text_distractors: autoDraw = False
117.5886 	EXP 	text_T2: height = 0.05
117.5886 	EXP 	text_T2: height = 0.05
117.5886 	EXP 	text_T2: height = 0.05
117.5886 	EXP 	text_T2: text = 'XWHITEX'
117.5886 	EXP 	text_T2: autoDraw = True
117.6995 	EXP 	Imported distractors.csv as conditions, 7 conditions, 1 params
117.6999 	EXP 	Created sequence: random, trialTypes=7, nReps=1, seed=None
117.7000 	EXP 	New trial (rep=0, index=0): OrderedDict([('dist', 'ZJTSHFP')])
117.7092 	EXP 	text_T2: autoDraw = False
117.7092 	EXP 	text_distractors_2: height = 0.05
117.7092 	EXP 	text_distractors_2: height = 0.05
117.7092 	EXP 	text_distractors_2: height = 0.05
117.7092 	EXP 	text_distractors_2: text = 'ZJTSHFP'
117.7092 	EXP 	text_distractors_2: autoDraw = True
117.7391 	EXP 	New trial (rep=0, index=1): OrderedDict([('dist', 'GQKRPDL')])
117.7550 	EXP 	text_distractors_2: autoDraw = False
117.7550 	EXP 	text_distractors_2: height = 0.05
117.7550 	EXP 	text_distractors_2: height = 0.05
117.7550 	EXP 	text_distractors_2: height = 0.05
117.7550 	EXP 	text_distractors_2: text = 'GQKRPDL'
117.7550 	EXP 	text_distractors_2: autoDraw = True
117.8220 	EXP 	New trial (rep=0, index=2): OrderedDict([('dist', 'HLFPYXK')])
117.8386 	EXP 	text_distractors_2: autoDraw = False
117.8386 	EXP 	text_distractors_2: height = 0.05
117.8386 	EXP 	text_distractors_2: height = 0.05
117.8386 	EXP 	text_distractors_2: height = 0.05
117.8386 	EXP 	text_distractors_2: text = 'HLFPYXK'
117.8386 	EXP 	text_distractors_2: autoDraw = True
117.9052 	EXP 	New trial (rep=0, index=3): OrderedDict([('dist', 'WMYFTGJ')])
117.9215 	EXP 	text_distractors_2: autoDraw = False
117.9215 	EXP 	text_distractors_2: height = 0.05
117.9215 	EXP 	text_distractors_2: height = 0.05
117.9215 	EXP 	text_distractors_2: height = 0.05
117.9215 	EXP 	text_distractors_2: text = 'WMYFTGJ'
117.9215 	EXP 	text_distractors_2: autoDraw = True
117.9890 	EXP 	New trial (rep=0, index=4): OrderedDict([('dist', 'VYKXSPC')])
118.0049 	EXP 	text_distractors_2: autoDraw = False
118.0049 	EXP 	text_distractors_2: height = 0.05
118.0049 	EXP 	text_distractors_2: height = 0.05
118.0049 	EXP 	text_distractors_2: height = 0.05
118.0049 	EXP 	text_distractors_2: text = 'VYKXSPC'
118.0049 	EXP 	text_distractors_2: autoDraw = True
118.0720 	EXP 	New trial (rep=0, index=5): OrderedDict([('dist', 'ZTFYDXH')])
118.0883 	EXP 	text_distractors_2: autoDraw = False
118.0883 	EXP 	text_distractors_2: height = 0.05
118.0883 	EXP 	text_distractors_2: height = 0.05
118.0883 	EXP 	text_distractors_2: height = 0.05
118.0883 	EXP 	text_distractors_2: text = 'ZTFYDXH'
118.0883 	EXP 	text_distractors_2: autoDraw = True
118.1553 	EXP 	New trial (rep=0, index=6): OrderedDict([('dist', 'YGLMSFQ')])
118.1717 	EXP 	text_distractors_2: autoDraw = False
118.1717 	EXP 	text_distractors_2: height = 0.05
118.1717 	EXP 	text_distractors_2: height = 0.05
118.1717 	EXP 	text_distractors_2: height = 0.05
118.1717 	EXP 	text_distractors_2: text = 'YGLMSFQ'
118.1717 	EXP 	text_distractors_2: autoDraw = True
118.2549 	EXP 	text_distractors_2: autoDraw = False
118.2549 	EXP 	blankT1_1: autoDraw = False
118.2549 	EXP 	text_T1ask: autoDraw = False
118.2549 	EXP 	blankT1_2: autoDraw = False
118.2549 	EXP 	blankT2_1: autoDraw = True
119.2384 	EXP 	text_T2ask: autoDraw = True
119.2554 	EXP 	blankT2_1: autoDraw = False
120.0394 	EXP 	New trial (rep=0, index=21): {'T0': 'DOORS', 'T2': 'XXTAXXX', 'T1': 2222222, 'lagT0': 7, 'lagT1': 1, 'lagT2': 12, 'responseT1': 'f', 'responseT2': 'j', 'related': 0}
120.0441 	DATA 	Keypress: j
120.0553 	EXP 	blankT2_1: autoDraw = False
120.0553 	EXP 	text_T2ask: autoDraw = False
120.0553 	EXP 	blankT2_2: autoDraw = False
120.0553 	EXP 	context_word: height = 0.05
120.0553 	EXP 	context_word: height = 0.05
120.0553 	EXP 	context_word: height = 0.05
120.0553 	EXP 	context_word: text = 'DOORS'
120.0553 	EXP 	context_word: autoDraw = True
121.0384 	EXP 	blankContext: autoDraw = True
121.0556 	EXP 	context_word: autoDraw = False
122.0677 	EXP 	Imported distractors.csv as conditions, 6 conditions, 1 params
122.0681 	EXP 	Created sequence: random, trialTypes=6, nReps=1, seed=None
122.0682 	EXP 	New trial (rep=0, index=0): OrderedDict([('dist', 'VYKXSPC')])
122.0769 	EXP 	blankContext: autoDraw = False
122.0769 	EXP 	context_word: autoDraw = False
122.0769 	EXP 	blankContext: autoDraw = False
122.0769 	EXP 	text_distractors_2: height = 0.05
122.0769 	EXP 	text_distractors_2: height = 0.05
122.0769 	EXP 	text_distractors_2: height = 0.05
122.0769 	EXP 	text_distractors_2: text = 'VYKXSPC'
122.0769 	EXP 	text_distractors_2: autoDraw = True
122.1388 	EXP 	New trial (rep=0, index=1): OrderedDict([('dist', 'HLFPYXK')])
122.1555 	EXP 	text_distractors_2: autoDraw = False
122.1555 	EXP 	text_distractors_2: height = 0.05
122.1555 	EXP 	text_distractors_2: height = 0.05
122.1555 	EXP 	text_distractors_2: height = 0.05
122.1555 	EXP 	text_distractors_2: text = 'HLFPYXK'
122.1555 	EXP 	text_distractors_2: autoDraw = True
122.2058 	EXP 	New trial (rep=0, index=2): OrderedDict([('dist', 'YGLMSFQ')])
122.2218 	EXP 	text_distractors_2: autoDraw = False
122.2218 	EXP 	text_distractors_2: height = 0.05
122.2218 	EXP 	text_distractors_2: height = 0.05
122.2218 	EXP 	text_distractors_2: height = 0.05
122.2218 	EXP 	text_distractors_2: text = 'YGLMSFQ'
122.2218 	EXP 	text_distractors_2: autoDraw = True
122.2888 	EXP 	New trial (rep=0, index=3): OrderedDict([('dist', 'ZTFYDXH')])
122.3052 	EXP 	text_distractors_2: autoDraw = False
122.3052 	EXP 	text_distractors_2: height = 0.05
122.3052 	EXP 	text_distractors_2: height = 0.05
122.3052 	EXP 	text_distractors_2: height = 0.05
122.3052 	EXP 	text_distractors_2: text = 'ZTFYDXH'
122.3052 	EXP 	text_distractors_2: autoDraw = True
122.3721 	EXP 	New trial (rep=0, index=4): OrderedDict([('dist', 'GQKRPDL')])
122.3885 	EXP 	text_distractors_2: autoDraw = False
122.3885 	EXP 	text_distractors_2: height = 0.05
122.3885 	EXP 	text_distractors_2: height = 0.05
122.3885 	EXP 	text_distractors_2: height = 0.05
122.3885 	EXP 	text_distractors_2: text = 'GQKRPDL'
122.3885 	EXP 	text_distractors_2: autoDraw = True
122.4554 	EXP 	New trial (rep=0, index=5): OrderedDict([('dist', 'ZJTSHFP')])
122.4722 	EXP 	text_distractors_2: autoDraw = False
122.4722 	EXP 	text_distractors_2: height = 0.05
122.4722 	EXP 	text_distractors_2: height = 0.05
122.4722 	EXP 	text_distractors_2: height = 0.05
122.4722 	EXP 	text_distractors_2: text = 'ZJTSHFP'
122.4722 	EXP 	text_distractors_2: autoDraw = True
122.5551 	EXP 	text_distractors_2: autoDraw = False
122.5551 	EXP 	text_T1: height = 0.05
122.5551 	EXP 	text_T1: height = 0.05
122.5551 	EXP 	text_T1: height = 0.05
122.5551 	EXP 	text_T1: text = '2222222'
122.5551 	EXP 	text_T1: autoDraw = True
122.6680 	EXP 	Imported distractors.csv as conditions, 0 conditions, 1 params
122.6683 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
122.6685 	EXP 	New trial (rep=0, index=0): None
122.6792 	EXP 	text_T1: autoDraw = False
122.6792 	EXP 	text_distractors: height = 0.05
122.6792 	EXP 	text_distractors: height = 0.05
122.6792 	EXP 	text_distractors: height = 0.05
122.6792 	EXP 	text_distractors: text = 'ZJTSHFP'
122.6792 	EXP 	text_distractors: autoDraw = False
122.6792 	EXP 	text_T2: height = 0.05
122.6792 	EXP 	text_T2: height = 0.05
122.6792 	EXP 	text_T2: height = 0.05
122.6792 	EXP 	text_T2: text = 'XXTAXXX'
122.6792 	EXP 	text_T2: autoDraw = True
122.8008 	EXP 	Imported distractors.csv as conditions, 12 conditions, 1 params
122.8011 	EXP 	Created sequence: random, trialTypes=12, nReps=1, seed=None
122.8013 	EXP 	New trial (rep=0, index=0): OrderedDict([('dist', 'HQTYPJM')])
122.8101 	EXP 	text_T2: autoDraw = False
122.8101 	EXP 	text_distractors_2: height = 0.05
122.8101 	EXP 	text_distractors_2: height = 0.05
122.8101 	EXP 	text_distractors_2: height = 0.05
122.8101 	EXP 	text_distractors_2: text = 'HQTYPJM'
122.8101 	EXP 	text_distractors_2: autoDraw = True
122.8389 	EXP 	New trial (rep=0, index=1): OrderedDict([('dist', 'ZTFYDXH')])
122.8551 	EXP 	text_distractors_2: autoDraw = False
122.8551 	EXP 	text_distractors_2: height = 0.05
122.8551 	EXP 	text_distractors_2: height = 0.05
122.8551 	EXP 	text_distractors_2: height = 0.05
122.8551 	EXP 	text_distractors_2: text = 'ZTFYDXH'
122.8551 	EXP 	text_distractors_2: autoDraw = True
122.9221 	EXP 	New trial (rep=0, index=2): OrderedDict([('dist', 'ZJTSHFP')])
122.9385 	EXP 	text_distractors_2: autoDraw = False
122.9385 	EXP 	text_distractors_2: height = 0.05
122.9385 	EXP 	text_distractors_2: height = 0.05
122.9385 	EXP 	text_distractors_2: height = 0.05
122.9385 	EXP 	text_distractors_2: text = 'ZJTSHFP'
122.9385 	EXP 	text_distractors_2: autoDraw = True
123.0060 	EXP 	New trial (rep=0, index=3): OrderedDict([('dist', 'TJRHKVF')])
123.0218 	EXP 	text_distractors_2: autoDraw = False
123.0218 	EXP 	text_distractors_2: height = 0.05
123.0218 	EXP 	text_distractors_2: height = 0.05
123.0218 	EXP 	text_distractors_2: height = 0.05
123.0218 	EXP 	text_distractors_2: text = 'TJRHKVF'
123.0218 	EXP 	text_distractors_2: autoDraw = True
123.0889 	EXP 	New trial (rep=0, index=4): OrderedDict([('dist', 'GQKRPDL')])
123.1052 	EXP 	text_distractors_2: autoDraw = False
123.1052 	EXP 	text_distractors_2: height = 0.05
123.1052 	EXP 	text_distractors_2: height = 0.05
123.1052 	EXP 	text_distractors_2: height = 0.05
123.1052 	EXP 	text_distractors_2: text = 'GQKRPDL'
123.1052 	EXP 	text_distractors_2: autoDraw = True
123.1722 	EXP 	New trial (rep=0, index=5): OrderedDict([('dist', 'YNPLRQW')])
123.1885 	EXP 	text_distractors_2: autoDraw = False
123.1885 	EXP 	text_distractors_2: height = 0.05
123.1885 	EXP 	text_distractors_2: height = 0.05
123.1885 	EXP 	text_distractors_2: height = 0.05
123.1885 	EXP 	text_distractors_2: text = 'YNPLRQW'
123.1885 	EXP 	text_distractors_2: autoDraw = True
123.2559 	EXP 	New trial (rep=0, index=6): OrderedDict([('dist', 'VYKXSPC')])
123.2719 	EXP 	text_distractors_2: autoDraw = False
123.2719 	EXP 	text_distractors_2: height = 0.05
123.2719 	EXP 	text_distractors_2: height = 0.05
123.2719 	EXP 	text_distractors_2: height = 0.05
123.2719 	EXP 	text_distractors_2: text = 'VYKXSPC'
123.2719 	EXP 	text_distractors_2: autoDraw = True
123.3390 	EXP 	New trial (rep=0, index=7): OrderedDict([('dist', 'VFDMHQS')])
123.3552 	EXP 	text_distractors_2: autoDraw = False
123.3552 	EXP 	text_distractors_2: height = 0.05
123.3552 	EXP 	text_distractors_2: height = 0.05
123.3552 	EXP 	text_distractors_2: height = 0.05
123.3552 	EXP 	text_distractors_2: text = 'VFDMHQS'
123.3552 	EXP 	text_distractors_2: autoDraw = True
123.4222 	EXP 	New trial (rep=0, index=8): OrderedDict([('dist', 'YGLMSFQ')])
123.4386 	EXP 	text_distractors_2: autoDraw = False
123.4386 	EXP 	text_distractors_2: height = 0.05
123.4386 	EXP 	text_distractors_2: height = 0.05
123.4386 	EXP 	text_distractors_2: height = 0.05
123.4386 	EXP 	text_distractors_2: text = 'YGLMSFQ'
123.4386 	EXP 	text_distractors_2: autoDraw = True
123.5059 	EXP 	New trial (rep=0, index=9): OrderedDict([('dist', 'WFXQGMY')])
123.5223 	EXP 	text_distractors_2: autoDraw = False
123.5223 	EXP 	text_distractors_2: height = 0.05
123.5223 	EXP 	text_distractors_2: height = 0.05
123.5223 	EXP 	text_distractors_2: height = 0.05
123.5223 	EXP 	text_distractors_2: text = 'WFXQGMY'
123.5223 	EXP 	text_distractors_2: autoDraw = True
123.5888 	EXP 	New trial (rep=0, index=10): OrderedDict([('dist', 'WMYFTGJ')])
123.6052 	EXP 	text_distractors_2: autoDraw = False
123.6052 	EXP 	text_distractors_2: height = 0.05
123.6052 	EXP 	text_distractors_2: height = 0.05
123.6052 	EXP 	text_distractors_2: height = 0.05
123.6052 	EXP 	text_distractors_2: text = 'WMYFTGJ'
123.6052 	EXP 	text_distractors_2: autoDraw = True
123.6722 	EXP 	New trial (rep=0, index=11): OrderedDict([('dist', 'HLFPYXK')])
123.6885 	EXP 	text_distractors_2: autoDraw = False
123.6885 	EXP 	text_distractors_2: height = 0.05
123.6885 	EXP 	text_distractors_2: height = 0.05
123.6885 	EXP 	text_distractors_2: height = 0.05
123.6885 	EXP 	text_distractors_2: text = 'HLFPYXK'
123.6885 	EXP 	text_distractors_2: autoDraw = True
123.7723 	EXP 	text_distractors_2: autoDraw = False
123.7723 	EXP 	blankT1_1: autoDraw = False
123.7723 	EXP 	text_T1ask: autoDraw = False
123.7723 	EXP 	blankT1_2: autoDraw = False
123.7723 	EXP 	blankT2_1: autoDraw = True
124.7557 	EXP 	text_T2ask: autoDraw = True
124.7721 	EXP 	blankT2_1: autoDraw = False
125.1564 	EXP 	New trial (rep=0, index=22): {'T0': 'GREEK', 'T2': 'XXHIMXX', 'T1': 3333333, 'lagT0': 10, 'lagT1': 7, 'lagT2': 3, 'responseT1': 'j', 'responseT2': 'j', 'related': 0}
125.1600 	DATA 	Keypress: j
125.1724 	EXP 	blankT2_1: autoDraw = False
125.1724 	EXP 	text_T2ask: autoDraw = False
125.1724 	EXP 	blankT2_2: autoDraw = False
125.1724 	EXP 	context_word: height = 0.05
125.1724 	EXP 	context_word: height = 0.05
125.1724 	EXP 	context_word: height = 0.05
125.1724 	EXP 	context_word: text = 'GREEK'
125.1724 	EXP 	context_word: autoDraw = True
126.1555 	EXP 	blankContext: autoDraw = True
126.1721 	EXP 	context_word: autoDraw = False
127.1835 	EXP 	Imported distractors.csv as conditions, 9 conditions, 1 params
127.1839 	EXP 	Created sequence: random, trialTypes=9, nReps=1, seed=None
127.1840 	EXP 	New trial (rep=0, index=0): OrderedDict([('dist', 'ZJTSHFP')])
127.1933 	EXP 	blankContext: autoDraw = False
127.1933 	EXP 	context_word: autoDraw = False
127.1933 	EXP 	blankContext: autoDraw = False
127.1933 	EXP 	text_distractors_2: height = 0.05
127.1933 	EXP 	text_distractors_2: height = 0.05
127.1933 	EXP 	text_distractors_2: height = 0.05
127.1933 	EXP 	text_distractors_2: text = 'ZJTSHFP'
127.1933 	EXP 	text_distractors_2: autoDraw = True
127.2557 	EXP 	New trial (rep=0, index=1): OrderedDict([('dist', 'YNPLRQW')])
127.2725 	EXP 	text_distractors_2: autoDraw = False
127.2725 	EXP 	text_distractors_2: height = 0.05
127.2725 	EXP 	text_distractors_2: height = 0.05
127.2725 	EXP 	text_distractors_2: height = 0.05
127.2725 	EXP 	text_distractors_2: text = 'YNPLRQW'
127.2725 	EXP 	text_distractors_2: autoDraw = True
127.3229 	EXP 	New trial (rep=0, index=2): OrderedDict([('dist', 'HLFPYXK')])
127.3387 	EXP 	text_distractors_2: autoDraw = False
127.3387 	EXP 	text_distractors_2: height = 0.05
127.3387 	EXP 	text_distractors_2: height = 0.05
127.3387 	EXP 	text_distractors_2: height = 0.05
127.3387 	EXP 	text_distractors_2: text = 'HLFPYXK'
127.3387 	EXP 	text_distractors_2: autoDraw = True
127.4057 	EXP 	New trial (rep=0, index=3): OrderedDict([('dist', 'GQKRPDL')])
127.4225 	EXP 	text_distractors_2: autoDraw = False
127.4225 	EXP 	text_distractors_2: height = 0.05
127.4225 	EXP 	text_distractors_2: height = 0.05
127.4225 	EXP 	text_distractors_2: height = 0.05
127.4225 	EXP 	text_distractors_2: text = 'GQKRPDL'
127.4225 	EXP 	text_distractors_2: autoDraw = True
127.4894 	EXP 	New trial (rep=0, index=4): OrderedDict([('dist', 'VYKXSPC')])
127.5054 	EXP 	text_distractors_2: autoDraw = False
127.5054 	EXP 	text_distractors_2: height = 0.05
127.5054 	EXP 	text_distractors_2: height = 0.05
127.5054 	EXP 	text_distractors_2: height = 0.05
127.5054 	EXP 	text_distractors_2: text = 'VYKXSPC'
127.5054 	EXP 	text_distractors_2: autoDraw = True
127.5729 	EXP 	New trial (rep=0, index=5): OrderedDict([('dist', 'YGLMSFQ')])
127.5889 	EXP 	text_distractors_2: autoDraw = False
127.5889 	EXP 	text_distractors_2: height = 0.05
127.5889 	EXP 	text_distractors_2: height = 0.05
127.5889 	EXP 	text_distractors_2: height = 0.05
127.5889 	EXP 	text_distractors_2: text = 'YGLMSFQ'
127.5889 	EXP 	text_distractors_2: autoDraw = True
127.6557 	EXP 	New trial (rep=0, index=6): OrderedDict([('dist', 'VFDMHQS')])
127.6725 	EXP 	text_distractors_2: autoDraw = False
127.6725 	EXP 	text_distractors_2: height = 0.05
127.6725 	EXP 	text_distractors_2: height = 0.05
127.6725 	EXP 	text_distractors_2: height = 0.05
127.6725 	EXP 	text_distractors_2: text = 'VFDMHQS'
127.6725 	EXP 	text_distractors_2: autoDraw = True
127.7395 	EXP 	New trial (rep=0, index=7): OrderedDict([('dist', 'WMYFTGJ')])
127.7554 	EXP 	text_distractors_2: autoDraw = False
127.7554 	EXP 	text_distractors_2: height = 0.05
127.7554 	EXP 	text_distractors_2: height = 0.05
127.7554 	EXP 	text_distractors_2: height = 0.05
127.7554 	EXP 	text_distractors_2: text = 'WMYFTGJ'
127.7554 	EXP 	text_distractors_2: autoDraw = True
127.8229 	EXP 	New trial (rep=0, index=8): OrderedDict([('dist', 'ZTFYDXH')])
127.8388 	EXP 	text_distractors_2: autoDraw = False
127.8388 	EXP 	text_distractors_2: height = 0.05
127.8388 	EXP 	text_distractors_2: height = 0.05
127.8388 	EXP 	text_distractors_2: height = 0.05
127.8388 	EXP 	text_distractors_2: text = 'ZTFYDXH'
127.8388 	EXP 	text_distractors_2: autoDraw = True
127.9225 	EXP 	text_distractors_2: autoDraw = False
127.9225 	EXP 	text_T1: height = 0.05
127.9225 	EXP 	text_T1: height = 0.05
127.9225 	EXP 	text_T1: height = 0.05
127.9225 	EXP 	text_T1: text = '3333333'
127.9225 	EXP 	text_T1: autoDraw = True
128.0336 	EXP 	Imported distractors.csv as conditions, 6 conditions, 1 params
128.0339 	EXP 	Created sequence: random, trialTypes=6, nReps=1, seed=None
128.0341 	EXP 	New trial (rep=0, index=0): OrderedDict([('dist', 'HLFPYXK')])
128.0429 	EXP 	text_T1: autoDraw = False
128.0429 	EXP 	text_distractors: height = 0.05
128.0429 	EXP 	text_distractors: height = 0.05
128.0429 	EXP 	text_distractors: height = 0.05
128.0429 	EXP 	text_distractors: text = 'HLFPYXK'
128.0429 	EXP 	text_distractors: autoDraw = True
128.0729 	EXP 	New trial (rep=0, index=1): OrderedDict([('dist', 'GQKRPDL')])
128.0889 	EXP 	text_distractors: autoDraw = False
128.0889 	EXP 	text_distractors: height = 0.05
128.0889 	EXP 	text_distractors: height = 0.05
128.0889 	EXP 	text_distractors: height = 0.05
128.0889 	EXP 	text_distractors: text = 'GQKRPDL'
128.0889 	EXP 	text_distractors: autoDraw = True
128.1559 	EXP 	New trial (rep=0, index=2): OrderedDict([('dist', 'ZTFYDXH')])
128.1726 	EXP 	text_distractors: autoDraw = False
128.1726 	EXP 	text_distractors: height = 0.05
128.1726 	EXP 	text_distractors: height = 0.05
128.1726 	EXP 	text_distractors: height = 0.05
128.1726 	EXP 	text_distractors: text = 'ZTFYDXH'
128.1726 	EXP 	text_distractors: autoDraw = True
128.2395 	EXP 	New trial (rep=0, index=3): OrderedDict([('dist', 'ZJTSHFP')])
128.2555 	EXP 	text_distractors: autoDraw = False
128.2555 	EXP 	text_distractors: height = 0.05
128.2555 	EXP 	text_distractors: height = 0.05
128.2555 	EXP 	text_distractors: height = 0.05
128.2555 	EXP 	text_distractors: text = 'ZJTSHFP'
128.2555 	EXP 	text_distractors: autoDraw = True
128.3229 	EXP 	New trial (rep=0, index=4): OrderedDict([('dist', 'YGLMSFQ')])
128.3389 	EXP 	text_distractors: autoDraw = False
128.3389 	EXP 	text_distractors: height = 0.05
128.3389 	EXP 	text_distractors: height = 0.05
128.3389 	EXP 	text_distractors: height = 0.05
128.3389 	EXP 	text_distractors: text = 'YGLMSFQ'
128.3389 	EXP 	text_distractors: autoDraw = True
128.4058 	EXP 	New trial (rep=0, index=5): OrderedDict([('dist', 'VYKXSPC')])
128.4229 	EXP 	text_distractors: autoDraw = False
128.4229 	EXP 	text_distractors: height = 0.05
128.4229 	EXP 	text_distractors: height = 0.05
128.4229 	EXP 	text_distractors: height = 0.05
128.4229 	EXP 	text_distractors: text = 'VYKXSPC'
128.4229 	EXP 	text_distractors: autoDraw = True
128.5054 	EXP 	text_distractors: autoDraw = False
128.5054 	EXP 	text_T2: height = 0.05
128.5054 	EXP 	text_T2: height = 0.05
128.5054 	EXP 	text_T2: height = 0.05
128.5054 	EXP 	text_T2: text = 'XXHIMXX'
128.5054 	EXP 	text_T2: autoDraw = True
128.6172 	EXP 	Imported distractors.csv as conditions, 3 conditions, 1 params
128.6175 	EXP 	Created sequence: random, trialTypes=3, nReps=1, seed=None
128.6177 	EXP 	New trial (rep=0, index=0): OrderedDict([('dist', 'VYKXSPC')])
128.6265 	EXP 	text_T2: autoDraw = False
128.6265 	EXP 	text_distractors_2: height = 0.05
128.6265 	EXP 	text_distractors_2: height = 0.05
128.6265 	EXP 	text_distractors_2: height = 0.05
128.6265 	EXP 	text_distractors_2: text = 'VYKXSPC'
128.6265 	EXP 	text_distractors_2: autoDraw = True
128.6558 	EXP 	New trial (rep=0, index=1): OrderedDict([('dist', 'ZTFYDXH')])
128.6721 	EXP 	text_distractors_2: autoDraw = False
128.6721 	EXP 	text_distractors_2: height = 0.05
128.6721 	EXP 	text_distractors_2: height = 0.05
128.6721 	EXP 	text_distractors_2: height = 0.05
128.6721 	EXP 	text_distractors_2: text = 'ZTFYDXH'
128.6721 	EXP 	text_distractors_2: autoDraw = True
128.7391 	EXP 	New trial (rep=0, index=2): OrderedDict([('dist', 'YGLMSFQ')])
128.7555 	EXP 	text_distractors_2: autoDraw = False
128.7555 	EXP 	text_distractors_2: height = 0.05
128.7555 	EXP 	text_distractors_2: height = 0.05
128.7555 	EXP 	text_distractors_2: height = 0.05
128.7555 	EXP 	text_distractors_2: text = 'YGLMSFQ'
128.7555 	EXP 	text_distractors_2: autoDraw = True
128.8389 	EXP 	text_distractors_2: autoDraw = False
128.8389 	EXP 	blankT1_1: autoDraw = False
128.8389 	EXP 	text_T1ask: autoDraw = False
128.8389 	EXP 	blankT1_2: autoDraw = False
128.8389 	EXP 	blankT2_1: autoDraw = True
129.8222 	EXP 	text_T2ask: autoDraw = True
129.8395 	EXP 	blankT2_1: autoDraw = False
130.6900 	EXP 	New trial (rep=0, index=23): {'T0': 'REPAIR', 'T2': 'XXSOUPX', 'T1': 5555555, 'lagT0': 10, 'lagT1': 1, 'lagT2': 9, 'responseT1': 'j', 'responseT2': 'j', 'related': 0}
130.6937 	DATA 	Keypress: j
130.7056 	EXP 	blankT2_1: autoDraw = False
130.7056 	EXP 	text_T2ask: autoDraw = False
130.7056 	EXP 	blankT2_2: autoDraw = False
130.7056 	EXP 	context_word: height = 0.05
130.7056 	EXP 	context_word: height = 0.05
130.7056 	EXP 	context_word: height = 0.05
130.7056 	EXP 	context_word: text = 'REPAIR'
130.7056 	EXP 	context_word: autoDraw = True
131.6894 	EXP 	blankContext: autoDraw = True
131.7056 	EXP 	context_word: autoDraw = False
