task1,task2,T0,T2,T1,lagT0,lagT1,lagT2,responseT1,responseT2,related,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trials_T0_context.thisRepN,trials_T0_context.thisTrialN,trials_T0_context.thisN,trials_T0_context.thisIndex,trials_T1.thisRepN,trials_T1.thisTrialN,trials_T1.thisN,trials_T1.thisIndex,trials_T2.thisRepN,trials_T2.thisTrialN,trials_T2.thisN,trials_T2.thisIndex,text_instructions.started,key_resp.started,key_resp.keys,key_resp.rt,key_resp.duration,context_word.started,blankContext.started,context_word.stopped,blankContext.stopped,distractor_T0,text_distr_T0.started,text_distr_T0.stopped,text_blank_distractors_T0.started,text_blank_distractors_T0.stopped,text_T1.started,text_T1.stopped,text_blank_number_T1.started,text_blank_number_T1.stopped,distractor_T1,text_distr_T1.started,text_distr_T1.stopped,text_blank_distractors_T1.started,text_blank_distractors_T1.stopped,text_T2.started,text_T2.stopped,text_blank_T2_probe.started,text_blank_T2_probe.stopped,distractor_T2,text_distr_T2.started,text_distr_T2.stopped,text_blank_distractors_T2.started,text_blank_distractors_T2.stopped,key_resp_T1.keys,key_resp_T1.corr,blankT2_1.started,text_T2ask.started,key_resp_T2.started,blankT2_1.stopped,text_T2ask.stopped,blankT2_2.started,key_resp_T2.stopped,blankT2_2.stopped,key_resp_T2.keys,key_resp_T2.corr,participant,order [1: single-dual or 2: dual-single],refresh rate (Hz),language,date,expName,psychopyVersion,frameRate,
single,dual,LEAVE,SHALLOW,8888888.0,7,1,12,j,j,0,0,0,0,0,0,6,6,6,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,GZXSTNQ,73.85136659999989,73.88477180000018,73.88477180000018,73.93468170000006,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,LEAVE,SHALLOW,8888888.0,7,1,12,j,j,0,0,0,0,0,0,6,6,6,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,LKCDJVH,73.93468170000006,73.9679884000002,73.9679884000002,74.01803460000019,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,LEAVE,SHALLOW,8888888.0,7,1,12,j,j,0,0,0,0,0,0,6,6,6,,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,CZPNKDV,74.01803460000019,74.05150289999983,74.05150289999983,74.10167060000003,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,LEAVE,SHALLOW,8888888.0,7,1,12,j,j,0,0,0,0,0,0,6,6,6,,,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,HYZQFSX,74.10167060000003,74.13467159999982,74.13467159999982,74.1847428000001,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,LEAVE,SHALLOW,8888888.0,7,1,12,j,j,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,74.1847428000001,75.16830830000026,75.16830830000026,75.18500730000005,77.16817399999991,77.16817399999991,77.16817399999991,78.1683653,None,0,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,PLUS,XXDAWNX,5555555.0,7,7,6,f,j,0,0,0,0,0,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,78.1683653,79.16843740000013,79.16843740000013,80.1684779000002,YTRPNDK,80.1684779000002,80.20167070000025,80.20167070000025,80.25168269999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,PLUS,XXDAWNX,5555555.0,7,7,6,f,j,0,0,0,0,0,0,7,7,7,1,0,1,0,,,,,,,,,,,,,,,,,,XKQNPCD,80.25168269999995,80.28507870000021,80.28507870000021,80.33517350000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,PLUS,XXDAWNX,5555555.0,7,7,6,f,j,0,0,0,0,0,0,7,7,7,2,0,2,0,,,,,,,,,,,,,,,,,,TCJGRBM,80.33517350000011,80.36843480000016,80.36843480000016,80.41841310000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,PLUS,XXDAWNX,5555555.0,7,7,6,f,j,0,0,0,0,0,0,7,7,7,3,0,3,0,,,,,,,,,,,,,,,,,,SLGHYPX,80.41841310000018,80.4517337000002,80.4517337000002,80.50183759999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,PLUS,XXDAWNX,5555555.0,7,7,6,f,j,0,0,0,0,0,0,7,7,7,4,0,4,0,,,,,,,,,,,,,,,,,,XDSLCBT,80.50183759999982,80.53519039999992,80.53519039999992,80.58503060000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,PLUS,XXDAWNX,5555555.0,7,7,6,f,j,0,0,0,0,0,0,7,7,7,5,0,5,0,,,,,,,,,,,,,,,,,,SZWMQBT,80.58503060000021,80.61845420000009,80.61845420000009,80.6685708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,PLUS,XXDAWNX,5555555.0,7,7,6,f,j,0,0,0,0,0,0,7,7,7,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,80.6685708,80.70174859999997,80.70174859999997,80.75183349999998,ZCWVJRL,80.75183349999998,80.7850656999999,80.7850656999999,80.8350731999999,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,PLUS,XXDAWNX,5555555.0,7,7,6,f,j,0,0,0,0,0,0,7,7,7,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,YCGTRZK,80.8350731999999,80.86844400000018,80.86844400000018,80.91841879999993,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,PLUS,XXDAWNX,5555555.0,7,7,6,f,j,0,0,0,0,0,0,7,7,7,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,DZCGTKS,80.91841879999993,80.95174829999996,80.95174829999996,81.00176139999985,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,PLUS,XXDAWNX,5555555.0,7,7,6,f,j,0,0,0,0,0,0,7,7,7,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,JGHRCZT,81.00176139999985,81.03509470000017,81.03509470000017,81.08505289999994,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,PLUS,XXDAWNX,5555555.0,7,7,6,f,j,0,0,0,0,0,0,7,7,7,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,CYPLBJH,81.08505289999994,81.11840510000002,81.11840510000002,81.16851330000009,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,PLUS,XXDAWNX,5555555.0,7,7,6,f,j,0,0,0,0,0,0,7,7,7,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,WLPKVSB,81.16851330000009,81.20189500000015,81.20189500000015,81.25174700000025,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,PLUS,XXDAWNX,5555555.0,7,7,6,f,j,0,0,0,0,0,0,7,7,7,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,81.25174700000025,81.28520780000008,81.28520780000008,81.3350860999999,WLPKVSB,81.3350860999999,81.3685418,81.3685418,81.41845039999998,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,PLUS,XXDAWNX,5555555.0,7,7,6,f,j,0,0,0,0,0,0,7,7,7,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFVCYKJ,81.41845039999998,81.45176410000022,81.45176410000022,81.50177639999993,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,PLUS,XXDAWNX,5555555.0,7,7,6,f,j,0,0,0,0,0,0,7,7,7,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,CDMRVBX,81.50177639999993,81.5353912999999,81.5353912999999,81.58508870000014,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,PLUS,XXDAWNX,5555555.0,7,7,6,f,j,0,0,0,0,0,0,7,7,7,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,WDVYPQT,81.58508870000014,81.61841779999986,81.61841779999986,81.66855650000025,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,PLUS,XXDAWNX,5555555.0,7,7,6,f,j,0,0,0,0,0,0,7,7,7,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,WPRGZXV,81.66855650000025,81.7019949999999,81.7019949999999,81.75193110000009,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,PLUS,XXDAWNX,5555555.0,7,7,6,f,j,0,0,0,0,0,0,7,7,7,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,WNLZFTR,81.75193110000009,81.78518799999983,81.78518799999983,81.8353588,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,PLUS,XXDAWNX,5555555.0,7,7,6,f,j,0,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,81.8353588,82.81849439999996,82.81849439999996,82.83526089999987,84.81889520000004,84.81889520000004,84.81889520000004,85.81868900000018,None,0,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,MINUTE,XOLDERX,5555555.0,10,1,9,f,j,0,0,0,0,0,0,8,8,8,0,0,0,0,,,,,,,,,,,,,,85.81868900000018,86.8020961000002,86.81873989999985,87.80214169999999,XZKJSNR,87.80214169999999,87.83551239999997,87.83551239999997,87.88545710000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,MINUTE,XOLDERX,5555555.0,10,1,9,f,j,0,0,0,0,0,0,8,8,8,1,0,1,0,,,,,,,,,,,,,,,,,,NKTWZFR,87.88545710000017,87.91876899999988,87.91876899999988,87.96881799999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,MINUTE,XOLDERX,5555555.0,10,1,9,f,j,0,0,0,0,0,0,8,8,8,2,0,2,0,,,,,,,,,,,,,,,,,,YKLPQTF,87.96881799999983,88.0046981999999,88.0046981999999,88.0521134999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,MINUTE,XOLDERX,5555555.0,10,1,9,f,j,0,0,0,0,0,0,8,8,8,3,0,3,0,,,,,,,,,,,,,,,,,,ZDPGRNB,88.0521134999999,88.08551780000016,88.08551780000016,88.13550440000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,MINUTE,XOLDERX,5555555.0,10,1,9,f,j,0,0,0,0,0,0,8,8,8,4,0,4,0,,,,,,,,,,,,,,,,,,BPMHJXR,88.13550440000017,88.16893230000005,88.16893230000005,88.21889869999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,MINUTE,XOLDERX,5555555.0,10,1,9,f,j,0,0,0,0,0,0,8,8,8,5,0,5,0,,,,,,,,,,,,,,,,,,NSFXBVP,88.21889869999995,88.25468619999992,88.25468619999992,88.30218169999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,MINUTE,XOLDERX,5555555.0,10,1,9,f,j,0,0,0,0,0,0,8,8,8,6,0,6,0,,,,,,,,,,,,,,,,,,BVSHGFT,88.30218169999989,88.33558110000013,88.33558110000013,88.38549839999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,MINUTE,XOLDERX,5555555.0,10,1,9,f,j,0,0,0,0,0,0,8,8,8,7,0,7,0,,,,,,,,,,,,,,,,,,HLWZCDV,88.38549839999996,88.42022540000016,88.42022540000016,88.52484730000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,MINUTE,XOLDERX,5555555.0,10,1,9,f,j,0,0,0,0,0,0,8,8,8,8,0,8,0,,,,,,,,,,,,,,,,,,KBQVJMD,88.52484730000015,88.55228780000016,88.55228780000016,88.60223670000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,MINUTE,XOLDERX,5555555.0,10,1,9,f,j,0,0,0,0,0,0,8,8,8,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,88.60223670000005,88.63552789999994,88.63552789999994,88.68548559999999,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,MINUTE,XOLDERX,5555555.0,10,1,9,f,j,0,0,0,0,0,0,8,8,8,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,88.68548559999999,88.71887650000008,88.71887650000008,88.7688321999999,LYNCJBQ,88.7688321999999,88.80220529999997,88.80220529999997,88.85228080000024,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,MINUTE,XOLDERX,5555555.0,10,1,9,f,j,0,0,0,0,0,0,8,8,8,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,LJHGZPD,88.85228080000024,88.88557219999984,88.88557219999984,88.93559830000004,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,MINUTE,XOLDERX,5555555.0,10,1,9,f,j,0,0,0,0,0,0,8,8,8,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,WFRSTXZ,88.93559830000004,88.96886810000024,88.96886810000024,89.01891430000023,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,MINUTE,XOLDERX,5555555.0,10,1,9,f,j,0,0,0,0,0,0,8,8,8,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,FSGHWDX,89.01891430000023,89.0522092000001,89.0522092000001,89.10220870000012,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,MINUTE,XOLDERX,5555555.0,10,1,9,f,j,0,0,0,0,0,0,8,8,8,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,FRZNBYX,89.10220870000012,89.13553830000001,89.13553830000001,89.18559940000023,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,MINUTE,XOLDERX,5555555.0,10,1,9,f,j,0,0,0,0,0,0,8,8,8,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,LSDFPWB,89.18559940000023,89.21888219999983,89.21888219999983,89.268912,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,MINUTE,XOLDERX,5555555.0,10,1,9,f,j,0,0,0,0,0,0,8,8,8,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,FJRLYCX,89.268912,89.30222020000019,89.30222020000019,89.35219020000022,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,MINUTE,XOLDERX,5555555.0,10,1,9,f,j,0,0,0,0,0,0,8,8,8,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,SDTGXRZ,89.35219020000022,89.38824729999988,89.38824729999988,89.43599459999996,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,MINUTE,XOLDERX,5555555.0,10,1,9,f,j,0,0,0,0,0,0,8,8,8,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,RFKGNSV,89.43599459999996,89.47142369999983,89.47142369999983,89.51891879999994,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,MINUTE,XOLDERX,5555555.0,10,1,9,f,j,0,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,89.51891879999994,90.51892029999999,90.51892029999999,90.51892029999999,92.51928670000007,92.51928670000007,92.51928670000007,93.51911310000014,None,0,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,REPAIR,XFALSEX,4444444.0,10,1,9,j,j,0,0,0,0,0,0,9,9,9,0,0,0,0,,,,,,,,,,,,,,93.51911310000014,94.51932170000009,94.51932170000009,,BWDNVQZ,95.51922800000011,95.55258360000016,95.55258360000016,95.60256059999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,REPAIR,XFALSEX,4444444.0,10,1,9,j,j,0,0,0,0,0,0,9,9,9,1,0,1,0,,,,,,,,,,,,,,,,,,YKRCWQS,95.60256059999983,95.63600050000014,95.63600050000014,95.68587290000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,REPAIR,XFALSEX,4444444.0,10,1,9,j,j,0,0,0,0,0,0,9,9,9,2,0,2,0,,,,,,,,,,,,,,,,,,FKSBDGY,95.68587290000005,95.71919669999988,95.71919669999988,95.7692520999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,REPAIR,XFALSEX,4444444.0,10,1,9,j,j,0,0,0,0,0,0,9,9,9,3,0,3,0,,,,,,,,,,,,,,,,,,HKFBWTD,95.7692520999999,95.80280040000025,95.80280040000025,95.85285269999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,REPAIR,XFALSEX,4444444.0,10,1,9,j,j,0,0,0,0,0,0,9,9,9,4,0,4,0,,,,,,,,,,,,,,,,,,QFSTRZC,95.85285269999986,95.88588740000023,95.88588740000023,95.93596860000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,REPAIR,XFALSEX,4444444.0,10,1,9,j,j,0,0,0,0,0,0,9,9,9,5,0,5,0,,,,,,,,,,,,,,,,,,KXSMNBL,95.93596860000025,95.96924339999987,95.96924339999987,96.01926349999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,REPAIR,XFALSEX,4444444.0,10,1,9,j,j,0,0,0,0,0,0,9,9,9,6,0,6,0,,,,,,,,,,,,,,,,,,HJYWRSD,96.01926349999985,96.05269709999993,96.05269709999993,96.10266050000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,REPAIR,XFALSEX,4444444.0,10,1,9,j,j,0,0,0,0,0,0,9,9,9,7,0,7,0,,,,,,,,,,,,,,,,,,TWMRQNZ,96.10266050000018,96.13841679999996,96.13841679999996,96.18604790000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,REPAIR,XFALSEX,4444444.0,10,1,9,j,j,0,0,0,0,0,0,9,9,9,8,0,8,0,,,,,,,,,,,,,,,,,,ZVTJKNP,96.18604790000018,96.2192712000001,96.2192712000001,96.26929950000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,REPAIR,XFALSEX,4444444.0,10,1,9,j,j,0,0,0,0,0,0,9,9,9,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,96.26929950000022,96.3025720999999,96.3025720999999,96.35266430000001,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,REPAIR,XFALSEX,4444444.0,10,1,9,j,j,0,0,0,0,0,0,9,9,9,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,96.35266430000001,96.38622750000013,96.38622750000013,96.43592459999991,TFNCLSY,96.43592459999991,96.4693043000002,96.4693043000002,96.51927250000017,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,REPAIR,XFALSEX,4444444.0,10,1,9,j,j,0,0,0,0,0,0,9,9,9,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,XVMPBZK,96.51927250000017,96.55265150000014,96.55265150000014,96.60263450000002,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,REPAIR,XFALSEX,4444444.0,10,1,9,j,j,0,0,0,0,0,0,9,9,9,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,KQJBHZR,96.60263450000002,96.63595560000022,96.63595560000022,96.68602190000001,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,REPAIR,XFALSEX,4444444.0,10,1,9,j,j,0,0,0,0,0,0,9,9,9,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,DNHWJRB,96.68602190000001,96.71929450000016,96.71929450000016,96.76929310000014,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,REPAIR,XFALSEX,4444444.0,10,1,9,j,j,0,0,0,0,0,0,9,9,9,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLHSZYG,96.76929310000014,96.80263569999988,96.80263569999988,96.85272140000006,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,REPAIR,XFALSEX,4444444.0,10,1,9,j,j,0,0,0,0,0,0,9,9,9,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,MSKNYCJ,96.85272140000006,96.88599430000022,96.88599430000022,96.93608730000005,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,REPAIR,XFALSEX,4444444.0,10,1,9,j,j,0,0,0,0,0,0,9,9,9,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,QBRSKLT,96.93608730000005,96.96930460000021,96.96930460000021,97.01931310000009,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,REPAIR,XFALSEX,4444444.0,10,1,9,j,j,0,0,0,0,0,0,9,9,9,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,LSVWYTH,97.01931310000009,97.05264840000018,97.05264840000018,97.10264940000025,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,REPAIR,XFALSEX,4444444.0,10,1,9,j,j,0,0,0,0,0,0,9,9,9,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,STPJMHX,97.10264940000025,97.13607910000019,97.13607910000019,97.18845370000008,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,REPAIR,XFALSEX,4444444.0,10,1,9,j,j,0,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,97.18845370000008,98.1693737999999,98.1693737999999,98.20267610000019,100.16954530000021,100.16954530000021,100.16954530000021,101.16952930000025,None,0,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,STEP,XSTAIRX,8888888.0,10,3,7,j,f,1,0,0,0,0,0,10,10,10,0,0,0,0,,,,,,,,,,,,,,101.16952930000025,102.16961889999993,102.16961889999993,103.1696237000001,LNSYBMZ,103.1696237000001,103.20301180000024,103.20301180000024,103.25299519999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,STEP,XSTAIRX,8888888.0,10,3,7,j,f,1,0,0,0,0,0,10,10,10,1,0,1,0,,,,,,,,,,,,,,,,,,JCLRGNX,103.25299519999999,103.28657299999986,103.28657299999986,103.33633770000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,STEP,XSTAIRX,8888888.0,10,3,7,j,f,1,0,0,0,0,0,10,10,10,2,0,2,0,,,,,,,,,,,,,,,,,,JQDFXNT,103.33633770000006,103.36963730000025,103.36963730000025,103.41964120000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,STEP,XSTAIRX,8888888.0,10,3,7,j,f,1,0,0,0,0,0,10,10,10,3,0,3,0,,,,,,,,,,,,,,,,,,FGTPKDX,103.41964120000011,103.4529665,103.4529665,103.50301679999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
